epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
28,0.466575,0.329158,1.007762,0.340463,4.825732,,0.0522,0.0613,0.043,0.1183,0.1657,0.0944
29,0.456289,0.325058,1.004833,0.293562,4.82573,,0.0503,0.0593,0.0413,0.108,0.1433,0.0857
30,0.459702,0.317782,0.995397,0.360429,4.825748,,0.086,0.0943,0.0777,0.1742,0.2212,0.135
31,0.441445,0.306068,0.9768,0.31427,4.825728,,0.056,0.0543,0.0577,0.1438,0.197,0.1055
32,0.394022,0.253796,0.900614,0.326211,4.825765,,0.071,0.0777,0.0643,0.1698,0.2382,0.1295
33,0.348113,0.210707,0.830705,0.300078,4.825813,,0.1203,0.1323,0.1083,0.267,0.3432,0.1972
34,0.333968,0.195666,0.800132,0.311721,4.825803,,0.063,0.0667,0.0593,0.1262,0.1583,0.0993
35,0.307503,0.164608,0.756208,0.328439,4.825789,,0.112,0.1273,0.0967,0.2062,0.2572,0.1649
36,0.279397,0.14542,0.717603,0.275689,4.825758,,0.0902,0.081,0.0993,0.1832,0.237,0.1431
37,0.268172,0.133056,0.688138,0.293722,4.825728,,0.1712,0.1757,0.1667,0.3963,0.5292,0.2871
38,0.260574,0.126974,0.675482,0.2863,4.82572,,0.2412,0.2707,0.2117,0.4552,0.5595,0.3459
39,0.251709,0.119924,0.657013,0.282375,4.825719,,0.3335,0.3493,0.3177,0.6213,0.734,0.4668
40,0.239967,0.114629,0.638847,0.251257,4.825728,,0.2315,0.2353,0.2277,0.4737,0.6005,0.3506
41,0.248635,0.116792,0.64669,0.289213,4.825712,,0.1688,0.179,0.1587,0.3607,0.4745,0.2694
42,0.238122,0.110742,0.627879,0.270423,4.825709,,0.214,0.2253,0.2027,0.3868,0.4782,0.3036
43,0.240327,0.111314,0.626288,0.28477,4.825709,,0.1755,0.1263,0.2247,0.3937,0.5152,0.2854
44,0.239136,0.111068,0.622353,0.283139,4.825708,,0.5145,0.5537,0.4753,0.791,0.8863,0.6396
45,0.227216,0.102693,0.599593,0.270313,4.825715,,0.6475,0.6603,0.6347,0.908,0.9638,0.7614
46,0.2251,0.103824,0.599589,0.251314,4.825734,,0.4627,0.489,0.4363,0.7993,0.9017,0.6115
47,0.22395,0.104364,0.60005,0.240693,4.825726,,0.4885,0.5407,0.4363,0.8133,0.9138,0.6313
48,0.216281,0.096238,0.58258,0.248068,4.825734,,0.4655,0.506,0.425,0.7563,0.8583,0.5979
49,0.226967,0.102106,0.59405,0.27859,4.825735,,0.2813,0.307,0.2557,0.5225,0.6507,0.4014
50,0.216296,0.096194,0.578097,0.254338,4.825755,,0.4948,0.527,0.4627,0.7992,0.888,0.6282
51,0.220592,0.099241,0.583281,0.262861,4.825739,,0.359,0.387,0.331,0.6512,0.773,0.4937
52,0.217097,0.098592,0.578078,0.249314,4.825735,,0.6775,0.6553,0.6997,0.93,0.9787,0.7863
53,0.214251,0.096696,0.571452,0.247389,4.825743,,0.389,0.399,0.379,0.6655,0.7817,0.5197
54,0.218087,0.097955,0.571945,0.266849,4.825744,,0.6728,0.701,0.6447,0.9493,0.9907,0.7905
55,0.208236,0.093586,0.559387,0.236853,4.82575,,0.3805,0.391,0.37,0.6527,0.7588,0.5082
56,0.208976,0.094703,0.557344,0.239668,4.825752,,0.3308,0.3217,0.34,0.5873,0.6975,0.4507
57,0.2062,0.091348,0.550312,0.245073,4.825745,,0.5517,0.5697,0.5337,0.8427,0.9257,0.6795
58,0.203745,0.091443,0.546431,0.233471,4.82576,,0.5503,0.5817,0.519,0.8288,0.913,0.6749
59,0.200484,0.091432,0.543488,0.215702,4.825761,,0.3303,0.3483,0.3123,0.6343,0.7602,0.472
60,0.201025,0.093278,0.544377,0.210128,4.825771,,0.3195,0.3257,0.3133,0.6505,0.7967,0.4694
61,0.200163,0.090967,0.538186,0.222645,4.825788,,0.2698,0.2903,0.2493,0.5148,0.6365,0.3897
62,0.198043,0.089735,0.532848,0.220967,4.825799,,0.3488,0.352,0.3457,0.5888,0.6903,0.4654
63,0.196434,0.090297,0.526737,0.215958,4.825801,,0.3268,0.3277,0.326,0.6278,0.755,0.4667
64,0.190849,0.087359,0.51847,0.202481,4.8258,,0.1853,0.1787,0.192,0.3833,0.4863,0.2878
65,0.19425,0.089772,0.521843,0.2102,4.825807,,0.3498,0.368,0.3317,0.6473,0.7747,0.4895
66,0.193586,0.087977,0.514569,0.223248,4.825802,,0.2575,0.2833,0.2317,0.4625,0.5665,0.3622
67,0.195753,0.0891,0.512523,0.235553,4.8258,,0.6598,0.6987,0.621,0.9265,0.9743,0.7753
68,0.190005,0.086733,0.50239,0.221,4.825813,,0.4038,0.4547,0.353,0.7077,0.8187,0.5401
69,0.185347,0.083517,0.494215,0.214789,4.825809,,0.2237,0.2423,0.205,0.4298,0.524,0.3258
70,0.189867,0.088454,0.504549,0.209746,4.825795,,0.2585,0.3363,0.1807,0.5103,0.6198,0.3806
71,0.190132,0.087759,0.492367,0.230768,4.825807,,0.197,0.26,0.134,0.4158,0.5377,0.3069
72,0.18312,0.084147,0.482986,0.212182,4.825802,,0.1593,0.1717,0.147,0.3398,0.4532,0.2552
73,0.186683,0.083751,0.484395,0.235771,4.825816,,0.2962,0.3383,0.254,0.614,0.7547,0.4431
74,0.177432,0.078012,0.462287,0.228445,4.82582,,0.1897,0.2247,0.1547,0.4262,0.5608,0.3078
75,0.174387,0.077876,0.457864,0.214636,4.825831,,0.379,0.488,0.27,0.6538,0.7685,0.5053
76,0.177332,0.079536,0.45959,0.224769,4.825831,,0.3027,0.3447,0.2607,0.6143,0.7577,0.447
77,0.177036,0.079294,0.455947,0.228703,4.825845,,0.6273,0.7503,0.5043,0.8823,0.9375,0.7398
78,0.174585,0.075992,0.444254,0.242259,4.825838,,0.25,0.3003,0.1997,0.5318,0.6743,0.3862
79,0.171604,0.077148,0.443246,0.218726,4.82584,,0.4842,0.59,0.3783,0.7883,0.8827,0.6208
80,0.168108,0.075417,0.441158,0.205701,4.825837,,0.4273,0.466,0.3887,0.7453,0.8573,0.5698
81,0.169131,0.077375,0.435958,0.210972,4.825856,,0.5198,0.675,0.3647,0.816,0.887,0.6505
82,0.167019,0.076468,0.428892,0.210247,4.825858,,0.3528,0.3463,0.3593,0.6963,0.8215,0.5066
83,0.164025,0.075794,0.427828,0.194625,4.825877,,0.4578,0.5537,0.362,0.7647,0.8618,0.5947
84,0.159561,0.073284,0.420059,0.186098,4.825855,,0.1818,0.1973,0.1663,0.3953,0.5172,0.2922
85,0.159669,0.073058,0.413591,0.196423,4.825858,,0.253,0.3127,0.1933,0.5072,0.6392,0.3763
86,0.158184,0.071419,0.408697,0.200148,4.825865,,0.3152,0.417,0.2133,0.5635,0.6683,0.4319
87,0.161673,0.075431,0.414484,0.198307,4.825878,,0.1997,0.234,0.1653,0.4295,0.5618,0.316
88,0.157251,0.072794,0.404445,0.193641,4.825863,,0.1722,0.1993,0.145,0.4095,0.5452,0.2915
89,0.157607,0.071492,0.396812,0.211833,4.82587,,0.287,0.29,0.284,0.6152,0.7725,0.4402
90,0.157089,0.07243,0.39749,0.20341,4.825869,,0.4027,0.5057,0.2997,0.7203,0.8302,0.5448
91,0.151105,0.071379,0.3867,0.182456,4.825882,,0.2632,0.314,0.2123,0.5305,0.6513,0.3898
92,0.156411,0.074856,0.392029,0.195655,4.825877,,0.442,0.4633,0.4207,0.781,0.8843,0.5929
93,0.147937,0.069423,0.373504,0.187408,4.825887,,0.3377,0.3433,0.332,0.6595,0.7977,0.4847
94,0.153722,0.073055,0.378207,0.203967,4.825876,,0.3675,0.3303,0.4047,0.73,0.8632,0.528
95,0.145936,0.072464,0.368945,0.166971,4.825866,,0.3385,0.3427,0.3343,0.6548,0.8053,0.4842
96,0.148221,0.071061,0.362585,0.196757,4.825872,,0.3508,0.365,0.3367,0.6963,0.835,0.5051
97,0.148934,0.0732,0.358658,0.197483,4.825873,,0.3978,0.4447,0.351,0.7467,0.8682,0.5537
98,0.144817,0.071794,0.348029,0.190301,4.825875,,0.5075,0.609,0.406,0.8023,0.9045,0.6393
99,0.136649,0.068522,0.326772,0.178365,4.825872,,0.5685,0.6423,0.4947,0.8635,0.931,0.6975
100,0.138217,0.071537,0.322251,0.18178,4.82587,,0.3685,0.3823,0.3547,0.7047,0.8465,0.518
101,0.135068,0.073626,0.313674,0.163172,4.825895,,0.4213,0.56,0.2827,0.7205,0.8302,0.5559
102,0.134415,0.073408,0.298341,0.18021,4.825892,,0.4435,0.423,0.464,0.7898,0.8935,0.595
103,0.123318,0.068654,0.270969,0.163326,4.825886,,0.3337,0.293,0.3743,0.6365,0.7805,0.4745
104,0.118296,0.069402,0.25248,0.151257,4.825889,,0.4377,0.4593,0.416,0.7658,0.8827,0.5838
105,0.115792,0.069499,0.239697,0.151185,4.825895,,0.2993,0.298,0.3007,0.6315,0.7683,0.4504
106,0.112678,0.071011,0.224698,0.143875,4.825888,,0.2467,0.2707,0.2227,0.5507,0.7195,0.3914
107,0.105611,0.070532,0.209936,0.118522,4.825886,,0.474,0.5423,0.4057,0.7922,0.8953,0.6135
108,0.101636,0.067848,0.190894,0.129037,4.825915,,0.5795,0.6263,0.5327,0.8787,0.9462,0.7102
109,0.103223,0.071725,0.184731,0.131038,4.825907,,0.1887,0.1997,0.1777,0.4322,0.571,0.3114
110,0.094718,0.067298,0.168358,0.115351,4.825891,,0.3767,0.4377,0.3157,0.6855,0.8147,0.5175
111,0.091235,0.064807,0.153328,0.122967,4.825903,,0.5717,0.6257,0.5177,0.9328,0.9887,0.7222
112,0.089704,0.066699,0.149449,0.109736,4.825893,,0.6553,0.7363,0.5743,0.9342,0.9777,0.7755
113,0.083018,0.062922,0.13602,0.09943,4.825917,,0.3827,0.46,0.3053,0.6907,0.823,0.5216
114,0.087155,0.067204,0.135468,0.109195,4.825929,,0.3788,0.451,0.3067,0.6807,0.7895,0.5158
115,0.085225,0.067153,0.129636,0.104323,4.825952,,0.4998,0.4767,0.523,0.8793,0.9565,0.6623
116,0.077877,0.062026,0.116887,0.094552,4.825954,,0.4613,0.5093,0.4133,0.7587,0.8733,0.5958
117,0.076492,0.061019,0.111922,0.096297,4.825952,,0.458,0.5397,0.3763,0.7733,0.8713,0.5985
118,0.075181,0.061231,0.10836,0.091391,4.825966,,0.4373,0.487,0.3877,0.7497,0.861,0.5775
119,0.070678,0.057648,0.100241,0.08772,4.825956,,0.4587,0.551,0.3663,0.7395,0.8333,0.5872
120,0.070787,0.059816,0.100432,0.0788,4.825981,,0.2205,0.2353,0.2057,0.4382,0.5582,0.3312
121,0.068621,0.058686,0.096128,0.074995,4.826008,,0.3247,0.342,0.3073,0.5698,0.6797,0.4425
122,0.068675,0.057106,0.092339,0.087252,4.826027,,0.3355,0.358,0.313,0.6072,0.726,0.464
123,0.0659,0.056447,0.088889,0.076214,4.826044,,0.5468,0.585,0.5087,0.7968,0.8733,0.659
124,0.065799,0.055477,0.08535,0.084462,4.826026,,0.6753,0.7093,0.6413,0.8828,0.9405,0.7682
125,0.064313,0.05531,0.083888,0.077223,4.826034,,0.5647,0.6183,0.511,0.8962,0.9625,0.7057
126,0.06084,0.053884,0.080095,0.065313,4.82608,,0.6327,0.6667,0.5987,0.8677,0.9353,0.7362
127,0.061362,0.053833,0.07849,0.071149,4.826062,,0.2057,0.2277,0.1837,0.3952,0.489,0.3027
128,0.059497,0.05236,0.075505,0.069082,4.8261,,0.4633,0.5087,0.418,0.7545,0.8607,0.5959
129,0.055346,0.048584,0.069832,0.065333,4.826134,,0.5145,0.4487,0.5803,0.8127,0.9,0.6471
130,0.053722,0.046827,0.066654,0.066354,4.826105,,0.385,0.413,0.357,0.6267,0.7387,0.501
131,0.052388,0.045693,0.064188,0.06567,4.826138,,0.4232,0.4167,0.4297,0.6607,0.7733,0.5363
132,0.050546,0.043868,0.060823,0.06578,4.826135,,0.425,0.4837,0.3663,0.7185,0.8398,0.559
133,0.050151,0.043862,0.060081,0.064161,4.826071,,0.5467,0.5863,0.507,0.8222,0.909,0.6686
134,0.045631,0.039687,0.054598,0.059432,4.826022,,0.533,0.5207,0.5453,0.8132,0.898,0.6571
135,0.046871,0.041764,0.05621,0.05655,4.826023,,0.561,0.6033,0.5187,0.8505,0.9278,0.6892
136,0.045166,0.039696,0.053157,0.05822,4.826025,,0.3013,0.3213,0.2813,0.5182,0.6295,0.4083
137,0.045081,0.039655,0.0525,0.058701,4.826068,,0.6735,0.67,0.677,0.9125,0.9667,0.7789
138,0.043719,0.037767,0.04986,0.06132,4.82608,,0.1982,0.226,0.1703,0.397,0.5052,0.2985
139,0.041936,0.036553,0.047822,0.057411,4.826097,,0.364,0.4043,0.3237,0.6223,0.7373,0.4857
140,0.042153,0.037418,0.048428,0.054305,4.826094,,0.3723,0.405,0.3397,0.6653,0.8032,0.5084
141,0.041282,0.036418,0.046715,0.055112,4.826087,,0.1858,0.1907,0.181,0.3622,0.4628,0.2766
142,0.040378,0.035802,0.045443,0.053457,4.826087,,0.4827,0.5483,0.417,0.7328,0.8247,0.5976
143,0.039511,0.035129,0.044385,0.052,4.826087,,0.5593,0.6327,0.486,0.801,0.8835,0.6698
144,0.038704,0.034818,0.043578,0.049048,4.826119,,0.623,0.627,0.619,0.8733,0.9363,0.7322
145,0.038346,0.034524,0.043045,0.048641,4.826125,,0.6917,0.7107,0.6727,0.9625,0.9932,0.8075
146,0.037725,0.033716,0.04184,0.049611,4.82608,,0.4735,0.5053,0.4417,0.7915,0.9008,0.6137
147,0.036242,0.032982,0.040742,0.044369,4.826057,,0.5012,0.56,0.4423,0.7375,0.8267,0.6109
148,0.03744,0.034282,0.041931,0.045139,4.826062,,0.6945,0.7467,0.6423,0.9517,0.9915,0.804
149,0.037433,0.034357,0.041802,0.044936,4.826106,,0.5807,0.6707,0.4907,0.8968,0.9612,0.7157
150,0.035612,0.032604,0.039553,0.04339,4.826115,,0.9088,0.9283,0.8893,0.9933,0.9987,0.9456
