epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
53,0.17182,0.059174,0.487176,0.239482,4.825738,,0.0862,0.065,0.1073,0.204,0.2857,0.1541
54,0.176655,0.059,0.484904,0.275494,4.825738,,0.1547,0.118,0.1913,0.3482,0.457,0.2545
55,0.175008,0.061237,0.485411,0.25415,4.825745,,0.0683,0.0667,0.07,0.1752,0.2477,0.1302
56,0.168929,0.058175,0.478218,0.236478,4.825746,,0.1195,0.0843,0.1547,0.2823,0.3827,0.2078
57,0.169171,0.058229,0.472685,0.245234,4.825747,,0.1345,0.1047,0.1643,0.3215,0.4315,0.2329
58,0.167257,0.058077,0.466876,0.240881,4.825741,,0.1332,0.1,0.1663,0.305,0.4188,0.2259
59,0.166602,0.057441,0.463988,0.243116,4.825745,,0.0972,0.0933,0.101,0.2237,0.2977,0.1662
60,0.164888,0.058096,0.459736,0.234525,4.825746,,0.0688,0.046,0.0917,0.1843,0.2678,0.137
61,0.162502,0.058224,0.460201,0.217437,4.825748,,0.121,0.0893,0.1527,0.3042,0.4187,0.219
62,0.164366,0.056835,0.45053,0.248781,4.825741,,0.1467,0.1267,0.1667,0.2963,0.3807,0.2265
63,0.159805,0.056503,0.446086,0.225743,4.825743,,0.1165,0.08,0.153,0.2832,0.3772,0.2039
64,0.163287,0.05922,0.446919,0.236071,4.825739,,0.158,0.1247,0.1913,0.3678,0.4827,0.265
65,0.15977,0.058094,0.439296,0.227667,4.825738,,0.1485,0.111,0.186,0.346,0.4595,0.2513
66,0.157099,0.055254,0.433061,0.230475,4.825744,,0.0722,0.065,0.0793,0.1757,0.2488,0.1323
67,0.156497,0.056713,0.431622,0.222056,4.825747,,0.1068,0.0763,0.1373,0.2532,0.3478,0.1868
68,0.155085,0.053898,0.423755,0.235338,4.825746,,0.1337,0.117,0.1503,0.3013,0.3948,0.2214
69,0.149503,0.051871,0.413453,0.220644,4.825746,,0.123,0.0873,0.1587,0.2925,0.384,0.2108
70,0.14533,0.050037,0.403244,0.214384,4.825739,,0.1342,0.0943,0.174,0.3105,0.4173,0.2269
71,0.14195,0.045747,0.388019,0.230738,4.825735,,0.157,0.0943,0.2197,0.3655,0.4888,0.2636
72,0.142676,0.048641,0.393642,0.215542,4.825736,,0.1837,0.1387,0.2287,0.411,0.5345,0.2965
73,0.141384,0.046378,0.38163,0.232754,4.825741,,0.1937,0.1497,0.2377,0.3935,0.4933,0.2934
74,0.14003,0.04632,0.380578,0.225379,4.82574,,0.3,0.2403,0.3597,0.5597,0.6728,0.4228
75,0.134883,0.04601,0.37211,0.203691,4.825741,,0.1865,0.1273,0.2457,0.4178,0.537,0.3005
76,0.135256,0.046247,0.37103,0.206599,4.825744,,0.1818,0.1307,0.233,0.3847,0.4902,0.2843
77,0.135197,0.045786,0.364615,0.216756,4.825739,,0.1887,0.1383,0.239,0.4118,0.5365,0.3012
78,0.129454,0.044585,0.356978,0.193854,4.825738,,0.1817,0.141,0.2223,0.3865,0.4977,0.2863
79,0.127102,0.044243,0.346977,0.192993,4.825741,,0.1867,0.1213,0.252,0.4027,0.5152,0.2956
80,0.129118,0.043848,0.342903,0.213573,4.825743,,0.3003,0.2163,0.3843,0.5647,0.6837,0.4263
81,0.130908,0.04579,0.345497,0.213636,4.825737,,0.2718,0.2197,0.324,0.5415,0.6725,0.4004
82,0.129053,0.044904,0.338366,0.214615,4.825739,,0.2342,0.1963,0.272,0.5083,0.6422,0.3669
83,0.12463,0.044439,0.32945,0.19903,4.825741,,0.192,0.1137,0.2703,0.4178,0.5425,0.3054
84,0.124746,0.045103,0.325324,0.202425,4.825741,,0.1662,0.1183,0.214,0.387,0.5077,0.2784
85,0.120873,0.045541,0.321226,0.180175,4.825744,,0.193,0.169,0.217,0.394,0.5012,0.2957
86,0.120644,0.044889,0.313396,0.191916,4.825739,,0.3058,0.2457,0.366,0.568,0.6832,0.4307
87,0.11691,0.043639,0.305275,0.183268,4.82574,,0.1758,0.127,0.2247,0.372,0.4755,0.2757
88,0.116691,0.044185,0.300065,0.186387,4.825738,,0.1005,0.074,0.127,0.2337,0.3157,0.1737
89,0.114161,0.043526,0.286041,0.191068,4.825742,,0.3812,0.3057,0.4567,0.6707,0.7822,0.515
90,0.109865,0.043056,0.276596,0.177061,4.825739,,0.4302,0.3733,0.487,0.7378,0.8473,0.57
91,0.108683,0.045408,0.272947,0.16386,4.825737,,0.306,0.2183,0.3937,0.5712,0.6875,0.4308
92,0.106107,0.044247,0.259505,0.169636,4.825738,,0.2373,0.168,0.3067,0.4892,0.6113,0.3585
93,0.105306,0.044275,0.248309,0.1791,4.825737,,0.3563,0.3227,0.39,0.6353,0.7482,0.4869
94,0.099704,0.0435,0.235593,0.162072,4.825735,,0.24,0.195,0.285,0.507,0.6332,0.3693
95,0.098606,0.044279,0.22935,0.159698,4.825734,,0.1512,0.0893,0.213,0.3472,0.4697,0.2541
96,0.094708,0.042947,0.21458,0.159178,4.825736,,0.1505,0.12,0.181,0.3153,0.4103,0.2379
97,0.092437,0.042632,0.205526,0.157474,4.825735,,0.2382,0.1847,0.2917,0.47,0.5762,0.3516
98,0.092158,0.043079,0.195082,0.167599,4.825731,,0.2365,0.174,0.299,0.4727,0.5917,0.352
99,0.085283,0.043275,0.18572,0.133403,4.82573,,0.2208,0.1923,0.2493,0.4453,0.572,0.3342
100,0.084807,0.043011,0.177251,0.14266,4.825734,,0.2625,0.19,0.335,0.5003,0.6127,0.3781
101,0.080952,0.043011,0.16684,0.130842,4.82573,,0.2637,0.2107,0.3167,0.5072,0.6283,0.3833
102,0.077798,0.041292,0.155532,0.132345,4.82573,,0.2262,0.1693,0.283,0.4473,0.5692,0.3375
103,0.079706,0.043923,0.153009,0.137027,4.825727,,0.4022,0.3587,0.4457,0.6912,0.7955,0.5345
104,0.075735,0.04221,0.142841,0.131538,4.825727,,0.4027,0.3257,0.4797,0.6875,0.7957,0.5329
105,0.071871,0.04263,0.136454,0.112476,4.825726,,0.2975,0.224,0.371,0.5537,0.659,0.4188
106,0.070784,0.044155,0.134038,0.10184,4.825725,,0.2978,0.2763,0.3193,0.5613,0.6725,0.423
107,0.071369,0.044457,0.1276,0.11301,4.825726,,0.2833,0.2223,0.3443,0.5358,0.6517,0.4036
108,0.066992,0.04261,0.117845,0.104845,4.825729,,0.3947,0.2803,0.509,0.6528,0.7572,0.5157
109,0.065911,0.043676,0.11548,0.096171,4.82573,,0.3722,0.325,0.4193,0.6702,0.7845,0.508
110,0.063428,0.042143,0.10717,0.097336,4.825728,,0.268,0.256,0.28,0.5278,0.6577,0.3949
111,0.062357,0.042348,0.103882,0.0937,4.825728,,0.1735,0.1527,0.1943,0.3612,0.465,0.2708
112,0.061999,0.042803,0.100558,0.093766,4.825726,,0.288,0.2363,0.3397,0.5287,0.6435,0.4048
113,0.059747,0.042228,0.095359,0.08818,4.825729,,0.2312,0.1843,0.278,0.4492,0.5668,0.3403
114,0.05932,0.042239,0.092751,0.088763,4.825729,,0.1812,0.1273,0.235,0.396,0.515,0.2895
115,0.060099,0.043153,0.091206,0.092054,4.825735,,0.4355,0.344,0.527,0.7127,0.8152,0.5616
116,0.057585,0.042825,0.087722,0.081362,4.82573,,0.3268,0.321,0.3327,0.6615,0.8087,0.479
117,0.058424,0.043491,0.086216,0.086077,4.825733,,0.2575,0.1953,0.3197,0.495,0.6202,0.3755
118,0.054951,0.041507,0.080991,0.078485,4.825731,,0.3255,0.264,0.387,0.6133,0.7293,0.4596
119,0.053806,0.041378,0.078497,0.074738,4.825735,,0.2923,0.2387,0.346,0.5928,0.7273,0.4332
120,0.055734,0.043205,0.079719,0.078049,4.825729,,0.3855,0.3287,0.4423,0.6765,0.7895,0.5179
121,0.052976,0.040061,0.073182,0.082,4.825729,,0.563,0.4937,0.6323,0.8673,0.9405,0.6955
122,0.052835,0.040935,0.072893,0.077654,4.825729,,0.2473,0.218,0.2767,0.52,0.6497,0.3785
123,0.053008,0.041785,0.071864,0.076502,4.82573,,0.4252,0.3603,0.49,0.737,0.8458,0.5642
124,0.052236,0.042049,0.071155,0.071157,4.825728,,0.2767,0.2407,0.3127,0.5292,0.6448,0.3985
125,0.050437,0.041273,0.068465,0.066108,4.825729,,0.4293,0.354,0.5047,0.739,0.8525,0.5695
126,0.049515,0.041097,0.067021,0.062651,4.825737,,0.2715,0.23,0.313,0.5252,0.6388,0.3933
127,0.049965,0.040658,0.06541,0.0697,4.82574,,0.3235,0.3163,0.3307,0.6105,0.7388,0.4568
128,0.04727,0.038809,0.061952,0.06436,4.825737,,0.4335,0.383,0.484,0.7205,0.8327,0.5645
129,0.048264,0.040429,0.062802,0.062834,4.825736,,0.4005,0.351,0.45,0.6893,0.801,0.5321
130,0.04892,0.04147,0.063191,0.062174,4.825736,,0.324,0.3273,0.3207,0.608,0.7288,0.4558
131,0.048697,0.041139,0.061699,0.064111,4.825735,,0.3845,0.3307,0.4383,0.649,0.7577,0.5068
132,0.046672,0.039078,0.058643,0.063614,4.825739,,0.2393,0.2473,0.2313,0.4683,0.601,0.3554
133,0.046157,0.039986,0.058818,0.056016,4.825745,,0.5732,0.517,0.6293,0.8575,0.9383,0.698
134,0.045876,0.040338,0.058383,0.053199,4.82575,,0.3398,0.356,0.3237,0.607,0.7312,0.4673
135,0.045817,0.039945,0.057327,0.055919,4.825753,,0.2475,0.223,0.272,0.4713,0.582,0.358
136,0.045973,0.040388,0.057049,0.055408,4.825755,,0.4613,0.4367,0.486,0.7988,0.9022,0.6088
137,0.045404,0.039679,0.055535,0.056702,4.825756,,0.557,0.532,0.582,0.8417,0.929,0.6833
138,0.044747,0.03968,0.05495,0.053102,4.825766,,0.5405,0.519,0.562,0.842,0.9263,0.6736
139,0.044458,0.039361,0.05382,0.054063,4.825763,,0.3888,0.33,0.4477,0.6487,0.7463,0.5099
140,0.044075,0.039642,0.053888,0.050202,4.82577,,0.1867,0.169,0.2043,0.3528,0.441,0.2728
141,0.043721,0.03994,0.053878,0.046566,4.825772,,0.362,0.3427,0.3813,0.6275,0.738,0.487
142,0.04275,0.037703,0.050544,0.054232,4.825769,,0.3795,0.339,0.42,0.6752,0.8,0.5153
143,0.042886,0.038569,0.051123,0.050613,4.82578,,0.607,0.5677,0.6463,0.8778,0.9482,0.7244
144,0.042433,0.038674,0.050924,0.047401,4.825786,,0.4603,0.4473,0.4733,0.769,0.8738,0.5984
145,0.041544,0.037976,0.049494,0.04641,4.825785,,0.4348,0.3943,0.4753,0.7452,0.8598,0.576
146,0.042397,0.039321,0.050596,0.044796,4.825784,,0.5762,0.5377,0.6147,0.8465,0.9288,0.6961
147,0.040734,0.037298,0.048167,0.045711,4.825785,,0.2048,0.2337,0.176,0.4645,0.6092,0.3324
148,0.040425,0.037149,0.04744,0.04527,4.82579,,0.6338,0.5693,0.6983,0.9032,0.9692,0.7524
149,0.040816,0.038004,0.048143,0.043231,4.825793,,0.5208,0.48,0.5617,0.8273,0.9162,0.6559
150,0.041757,0.039124,0.049039,0.043457,4.825796,,0.576,0.548,0.604,0.896,0.964,0.7117
