epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
102,0.206905,0.046212,0.50189,0.331403,4.849213,0.267788,0.4655,0.5263,0.4047,0.7748,0.8768,0.6038
103,0.202155,0.043489,0.491356,0.330312,4.849234,0.260693,0.2933,0.3653,0.2213,0.575,0.7028,0.4272
104,0.210096,0.04377,0.495456,0.374887,4.849235,0.263205,0.2658,0.293,0.2387,0.5708,0.7063,0.408
105,0.210889,0.043802,0.489855,0.38953,4.849237,0.260168,0.2458,0.264,0.2277,0.5587,0.7108,0.3934
106,0.211554,0.041927,0.491172,0.402752,4.849255,0.256541,0.3287,0.3517,0.3057,0.6903,0.8275,0.4897
107,0.200378,0.041296,0.47646,0.355907,4.849237,0.248576,0.2893,0.331,0.2477,0.6122,0.7575,0.4391
108,0.210429,0.042838,0.479838,0.409679,4.849247,0.251652,0.2783,0.3067,0.25,0.5913,0.736,0.4242
109,0.193643,0.041869,0.476251,0.309922,4.849251,0.246892,0.3757,0.4617,0.2897,0.7002,0.8295,0.5224
110,0.180744,0.037966,0.462503,0.264491,4.84925,0.238913,0.345,0.3863,0.3037,0.6745,0.8173,0.4969
111,0.191926,0.040217,0.466742,0.323483,4.849247,0.239146,0.5092,0.5767,0.4417,0.8385,0.9168,0.6516
112,0.189752,0.04074,0.476047,0.289405,4.849261,0.24651,0.4492,0.4627,0.4357,0.7992,0.9028,0.6023
113,0.193214,0.040083,0.469852,0.328011,4.849251,0.239882,0.4545,0.4893,0.4197,0.771,0.8747,0.5948
114,0.190308,0.041342,0.472983,0.292571,4.84926,0.249532,0.3685,0.3587,0.3783,0.6872,0.8067,0.5118
115,0.192829,0.041025,0.470042,0.318304,4.849273,0.244092,0.2182,0.2093,0.227,0.4838,0.6228,0.3467
116,0.196214,0.040531,0.469906,0.346809,4.849283,0.238669,0.1883,0.2063,0.1703,0.4217,0.5648,0.3081
117,0.189189,0.036104,0.457619,0.342248,4.84928,0.228605,0.2742,0.332,0.2163,0.559,0.6962,0.4095
118,0.194242,0.036707,0.454814,0.37745,4.849276,0.228026,0.3772,0.3733,0.381,0.7225,0.8472,0.5299
119,0.189027,0.039078,0.454653,0.330444,4.849253,0.231292,0.4058,0.4013,0.4103,0.7548,0.8715,0.5593
120,0.184817,0.03706,0.452078,0.318536,4.84926,0.225322,0.2033,0.259,0.1477,0.4552,0.5898,0.3279
121,0.181067,0.038059,0.456422,0.280861,4.849277,0.229156,0.2688,0.2777,0.26,0.552,0.6887,0.4037
122,0.180037,0.037663,0.461546,0.265306,4.849287,0.23451,0.2967,0.3133,0.28,0.6255,0.771,0.4483
123,0.182109,0.036619,0.451751,0.301688,4.849289,0.227033,0.4107,0.4993,0.322,0.7457,0.8597,0.5585
124,0.181065,0.03611,0.448389,0.302836,4.8493,0.2249,0.418,0.4797,0.3563,0.7352,0.8465,0.5601
125,0.182856,0.035417,0.447536,0.319653,4.849289,0.223799,0.2342,0.2817,0.1867,0.5148,0.6703,0.3711
126,0.187215,0.036262,0.451073,0.337746,4.849301,0.227678,0.4565,0.4777,0.4353,0.7823,0.8847,0.5987
127,0.185378,0.036351,0.453592,0.324153,4.849299,0.224088,0.2815,0.331,0.232,0.5945,0.7395,0.4273
128,0.183297,0.035292,0.442926,0.331677,4.849306,0.220209,0.3045,0.3103,0.2987,0.603,0.7407,0.4446
129,0.185871,0.037263,0.450127,0.327551,4.849302,0.224923,0.244,0.2797,0.2083,0.5303,0.6808,0.3816
130,0.180425,0.035958,0.449543,0.298258,4.84931,0.224043,0.2102,0.222,0.1983,0.4768,0.6237,0.3417
131,0.184033,0.034673,0.443688,0.338442,4.849326,0.219921,0.3573,0.3697,0.345,0.6687,0.7958,0.4988
132,0.182054,0.034915,0.440592,0.32875,4.849325,0.219289,0.3562,0.3643,0.348,0.6442,0.768,0.4897
133,0.18114,0.035079,0.443355,0.314867,4.849328,0.224377,0.5277,0.5773,0.478,0.8238,0.9107,0.6582
134,0.169667,0.031961,0.426256,0.287135,4.849337,0.205708,0.3808,0.429,0.3327,0.7038,0.828,0.5263
135,0.172238,0.033867,0.436066,0.275802,4.849355,0.216406,0.404,0.4523,0.3557,0.7457,0.857,0.5527
136,0.174126,0.033537,0.434043,0.295248,4.849343,0.212311,0.3517,0.3697,0.3337,0.6382,0.7675,0.487
137,0.178247,0.036525,0.443711,0.291301,4.849337,0.220681,0.3195,0.303,0.336,0.616,0.7455,0.4582
138,0.181392,0.030823,0.427559,0.369598,4.849332,0.20405,0.4042,0.4763,0.332,0.6912,0.8002,0.5355
139,0.178329,0.033942,0.433416,0.324643,4.849337,0.208869,0.403,0.4333,0.3727,0.7162,0.827,0.5441
140,0.171381,0.030513,0.419982,0.319043,4.849332,0.196946,0.2942,0.371,0.2173,0.5945,0.7302,0.4346
141,0.177283,0.031338,0.422064,0.347273,4.849328,0.204088,0.3728,0.4317,0.314,0.6648,0.7898,0.5078
142,0.177322,0.032171,0.427753,0.334396,4.849328,0.207003,0.4057,0.492,0.3193,0.7088,0.8278,0.5428
143,0.175886,0.030295,0.420881,0.345759,4.849332,0.201541,0.4575,0.4487,0.4663,0.79,0.8852,0.602
144,0.173417,0.032658,0.422395,0.31466,4.849328,0.205117,0.4842,0.4673,0.501,0.7823,0.879,0.6155
145,0.176408,0.030754,0.419565,0.349805,4.849325,0.200334,0.4108,0.438,0.3837,0.7223,0.834,0.5509
146,0.168451,0.031033,0.420484,0.294789,4.849331,0.199643,0.4252,0.4187,0.4317,0.7332,0.8427,0.5636
147,0.170835,0.031886,0.421841,0.304034,4.849331,0.201358,0.3675,0.3907,0.3443,0.659,0.7805,0.5029
148,0.16857,0.030543,0.417474,0.300815,4.849334,0.200995,0.401,0.4587,0.3433,0.7007,0.8178,0.5368
149,0.161493,0.028942,0.410606,0.275214,4.849347,0.192776,0.4357,0.4967,0.3747,0.7285,0.8307,0.5667
150,0.166308,0.029878,0.40467,0.312087,4.84933,0.191397,0.4447,0.4927,0.3967,0.7553,0.8503,0.5802
151,0.16391,0.027992,0.400477,0.31211,4.849337,0.188036,0.5577,0.5157,0.5997,0.8425,0.9117,0.6819
152,0.161037,0.0282,0.403315,0.288416,4.849342,0.18782,0.533,0.533,0.533,0.8125,0.8948,0.6559
153,0.161811,0.027359,0.400828,0.30071,4.849354,0.187549,0.5273,0.5463,0.5083,0.8172,0.8927,0.654
154,0.157595,0.025966,0.395155,0.290289,4.849335,0.181427,0.4777,0.5607,0.3947,0.773,0.8693,0.6096
155,0.159494,0.028658,0.403928,0.27507,4.849339,0.188202,0.366,0.377,0.355,0.6873,0.806,0.51
156,0.154392,0.025373,0.389676,0.282191,4.849359,0.176357,0.5158,0.577,0.4547,0.8103,0.8958,0.646
157,0.159404,0.026243,0.39587,0.300822,4.849349,0.180483,0.266,0.315,0.217,0.5483,0.6855,0.3993
158,0.157778,0.027409,0.398823,0.279061,4.849358,0.183382,0.5283,0.5427,0.514,0.8222,0.9028,0.6576
159,0.15321,0.025941,0.391846,0.26778,4.849367,0.178124,0.4067,0.3827,0.4307,0.7155,0.8247,0.5456
160,0.152828,0.02539,0.387255,0.274617,4.849367,0.176805,0.2867,0.3177,0.2557,0.5825,0.7143,0.4249
161,0.156218,0.026201,0.389662,0.288265,4.84937,0.180156,0.291,0.357,0.225,0.5677,0.6953,0.4218
162,0.155551,0.026036,0.393105,0.280384,4.849372,0.179493,0.4117,0.4693,0.354,0.6987,0.8038,0.544
163,0.158275,0.027795,0.40055,0.277361,4.84936,0.184942,0.4623,0.509,0.4157,0.7513,0.8468,0.5921
164,0.155807,0.027176,0.395182,0.27162,4.84935,0.183628,0.4007,0.467,0.3343,0.672,0.7885,0.5282
165,0.155969,0.026544,0.398885,0.272315,4.849365,0.180914,0.455,0.484,0.426,0.745,0.8395,0.5839
166,0.151998,0.027629,0.392452,0.248125,4.849367,0.183306,0.4982,0.5007,0.4957,0.7962,0.8805,0.63
167,0.157387,0.026965,0.396193,0.282508,4.849398,0.182444,0.5477,0.595,0.5003,0.8178,0.8982,0.6678
168,0.158211,0.026025,0.390228,0.302404,4.849389,0.178885,0.4945,0.5637,0.4253,0.752,0.843,0.6116
169,0.159523,0.026271,0.388263,0.314173,4.849387,0.176682,0.4012,0.453,0.3493,0.684,0.7938,0.5315
170,0.152386,0.024028,0.378396,0.29454,4.849394,0.169078,0.3723,0.4533,0.2913,0.6577,0.7803,0.5043
171,0.149507,0.024253,0.374077,0.279676,4.849402,0.169762,0.4687,0.5513,0.386,0.7402,0.8367,0.591
172,0.155698,0.02501,0.389002,0.296341,4.849392,0.1719,0.4147,0.392,0.4373,0.6928,0.7943,0.5401
173,0.146384,0.023015,0.370443,0.273982,4.849375,0.16239,0.38,0.423,0.337,0.651,0.764,0.5058
174,0.147262,0.023507,0.36952,0.280216,4.849386,0.160457,0.3773,0.438,0.3167,0.6587,0.7835,0.5086
175,0.148344,0.024051,0.366942,0.285669,4.849401,0.164716,0.6068,0.5917,0.622,0.8488,0.91,0.7137
176,0.147146,0.022507,0.362166,0.294822,4.849382,0.158604,0.4888,0.4857,0.492,0.7722,0.8613,0.6154
177,0.143553,0.0222,0.364305,0.269293,4.849388,0.158677,0.353,0.3437,0.3623,0.6553,0.7717,0.4906
178,0.140545,0.02156,0.358077,0.263118,4.849395,0.154486,0.4572,0.498,0.4163,0.739,0.839,0.5846
179,0.14239,0.022595,0.35879,0.267208,4.849403,0.158646,0.3178,0.3693,0.2663,0.592,0.7138,0.4469
180,0.144913,0.022294,0.361139,0.282658,4.849395,0.157951,0.3187,0.378,0.2593,0.588,0.6982,0.4447
181,0.139603,0.021202,0.359024,0.257119,4.849379,0.154485,0.4193,0.4327,0.406,0.707,0.8023,0.5481
182,0.141596,0.02183,0.357484,0.269155,4.849394,0.155361,0.5332,0.499,0.5673,0.7915,0.8683,0.65
183,0.141518,0.020714,0.350649,0.284034,4.8494,0.15319,0.3582,0.3773,0.339,0.6303,0.7393,0.4843
184,0.136611,0.020263,0.344877,0.266076,4.84939,0.145533,0.5717,0.606,0.5373,0.8222,0.897,0.6822
185,0.137632,0.021053,0.350452,0.258116,4.849421,0.151399,0.4648,0.4963,0.4333,0.7362,0.8317,0.5879
186,0.137937,0.019892,0.345116,0.277138,4.849416,0.144129,0.4922,0.51,0.4743,0.7777,0.864,0.6184
187,0.143025,0.020983,0.345157,0.302749,4.849408,0.149418,0.5173,0.5907,0.444,0.7685,0.8552,0.6304
188,0.142807,0.01982,0.339986,0.315371,4.849405,0.146213,0.3987,0.4947,0.3027,0.6755,0.7817,0.5258
189,0.140388,0.021658,0.347024,0.27869,4.849394,0.151023,0.473,0.5227,0.4233,0.7457,0.8375,0.5966
190,0.135762,0.02038,0.345918,0.257608,4.849404,0.146908,0.4538,0.5253,0.3823,0.729,0.8265,0.5797
191,0.138796,0.020494,0.343187,0.280859,4.849396,0.147086,0.4985,0.5923,0.4047,0.7595,0.8518,0.6178
192,0.135035,0.019871,0.339724,0.264206,4.849403,0.145429,0.484,0.5223,0.4457,0.7357,0.8208,0.5977
193,0.133354,0.018812,0.331442,0.27307,4.849401,0.138777,0.4337,0.4493,0.418,0.7188,0.8148,0.5639
194,0.137666,0.019838,0.338919,0.283879,4.849418,0.144052,0.4015,0.431,0.372,0.68,0.781,0.5285
195,0.131875,0.018934,0.331927,0.262012,4.849413,0.138811,0.3008,0.361,0.2407,0.552,0.664,0.4194
196,0.138539,0.02024,0.341695,0.284412,4.849403,0.143824,0.4497,0.5287,0.3707,0.7075,0.8085,0.5689
197,0.140686,0.02007,0.345188,0.292076,4.849411,0.147915,0.3798,0.4403,0.3193,0.6558,0.7648,0.5075
198,0.13,0.018452,0.330844,0.253926,4.849407,0.137486,0.4908,0.545,0.4367,0.7808,0.8712,0.619
199,0.129994,0.019604,0.336427,0.237384,4.849414,0.14358,0.4215,0.4077,0.4353,0.6943,0.7915,0.5464
200,0.128189,0.018619,0.3309,0.240165,4.849411,0.138823,0.463,0.4523,0.4737,0.7442,0.836,0.5891
201,0.129836,0.01933,0.324696,0.258672,4.84943,0.135313,0.4192,0.3917,0.4467,0.699,0.789,0.545
202,0.130851,0.018446,0.329627,0.262491,4.849414,0.135616,0.66,0.6427,0.6773,0.8732,0.9275,0.7543
203,0.128772,0.01972,0.33326,0.235032,4.849432,0.14047,0.5473,0.5647,0.53,0.7973,0.8747,0.658
204,0.123354,0.018424,0.323885,0.220989,4.849428,0.134529,0.5537,0.524,0.5833,0.8147,0.885,0.669
205,0.130737,0.019625,0.329161,0.254891,4.84945,0.139146,0.4515,0.4607,0.4423,0.7312,0.8235,0.5778
206,0.135948,0.019431,0.335488,0.280904,4.849443,0.140852,0.4165,0.4237,0.4093,0.6863,0.7848,0.5398
207,0.135811,0.018803,0.330819,0.289589,4.849445,0.139868,0.4728,0.5287,0.417,0.7418,0.8313,0.5951
208,0.133051,0.018635,0.329026,0.276257,4.849446,0.136942,0.4697,0.458,0.4813,0.7602,0.851,0.6
209,0.121825,0.016478,0.314591,0.236673,4.849446,0.126954,0.5195,0.5833,0.4557,0.765,0.8483,0.6308
210,0.126935,0.018009,0.316616,0.257871,4.84944,0.132248,0.4568,0.521,0.3927,0.7258,0.8227,0.5791
211,0.127606,0.018497,0.325959,0.245591,4.849433,0.135524,0.4057,0.3907,0.4207,0.6887,0.783,0.5326
212,0.126338,0.018842,0.323205,0.240469,4.849449,0.133793,0.5063,0.4337,0.579,0.7762,0.8538,0.6269
213,0.124751,0.018313,0.320249,0.236162,4.849461,0.133741,0.5087,0.5733,0.444,0.7737,0.867,0.6288
214,0.125625,0.018571,0.318643,0.242783,4.84946,0.134082,0.4318,0.4933,0.3703,0.6973,0.7957,0.555
215,0.124007,0.018413,0.320387,0.230766,4.849454,0.133462,0.6772,0.653,0.7013,0.8923,0.935,0.7709
216,0.121145,0.01787,0.311327,0.228301,4.84947,0.130185,0.644,0.6357,0.6523,0.8683,0.92,0.7436
217,0.123712,0.017942,0.31572,0.238668,4.849466,0.131058,0.5373,0.5803,0.4943,0.792,0.8673,0.6506
218,0.128735,0.019447,0.321755,0.253887,4.849471,0.136602,0.5828,0.5457,0.62,0.811,0.8797,0.6849
219,0.120565,0.017399,0.310942,0.226946,4.849467,0.130252,0.41,0.4837,0.3363,0.6698,0.7718,0.53
220,0.124901,0.017556,0.313187,0.252491,4.849475,0.129789,0.4802,0.408,0.5523,0.7592,0.8443,0.6058
221,0.120363,0.017621,0.312723,0.223054,4.849456,0.12907,0.5792,0.5097,0.6487,0.8308,0.8953,0.6925
222,0.123093,0.017086,0.312408,0.243377,4.849469,0.129994,0.4795,0.5163,0.4427,0.7525,0.841,0.6026
223,0.121225,0.016506,0.308438,0.241236,4.849487,0.126235,0.5658,0.6033,0.5283,0.8127,0.8832,0.6764
224,0.123799,0.017642,0.317973,0.236975,4.849498,0.131904,0.5697,0.574,0.5653,0.7958,0.8655,0.6713
225,0.124775,0.01869,0.31488,0.243327,4.849505,0.131513,0.551,0.5567,0.5453,0.8068,0.8722,0.6634
226,0.126543,0.017683,0.313184,0.263636,4.849484,0.128669,0.5465,0.5203,0.5727,0.8008,0.8743,0.6597
227,0.125924,0.016765,0.309343,0.268892,4.849481,0.12824,0.6577,0.6413,0.674,0.8742,0.9222,0.7519
