epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
47,2.377039,2.589228,2.925695,0.726012,4.848813,,0.0062,0.0057,0.0067,0.0173,0.0285,0.0162
48,2.364023,2.525177,2.857218,1.008095,4.848903,,0.0068,0.0083,0.0053,0.025,0.039,0.0189
49,2.283512,2.487368,2.822518,0.681461,4.84879,,0.009,0.0093,0.0087,0.0372,0.0567,0.0282
50,2.219107,2.421128,2.770895,0.607963,4.848789,,0.0062,0.0073,0.005,0.0208,0.03,0.0164
51,2.22039,2.389343,2.743605,0.790643,4.848791,,0.0077,0.0093,0.006,0.0275,0.0493,0.0224
52,2.173302,2.362356,2.724993,0.618479,4.848843,,0.0077,0.008,0.0073,0.0297,0.0495,0.0227
53,2.161372,2.343423,2.707167,0.644759,4.848858,,0.006,0.0057,0.0063,0.0217,0.04,0.0186
54,2.145102,2.323509,2.688451,0.647538,4.848864,,0.0065,0.0063,0.0067,0.0252,0.0408,0.0187
55,2.143941,2.2984,2.671389,0.771355,4.848851,,0.007,0.0087,0.0053,0.0227,0.0335,0.0168
56,2.092882,2.274858,2.642956,0.570888,4.848899,,0.0057,0.0073,0.004,0.0175,0.0253,0.0136
57,2.067254,2.236886,2.608968,0.609895,4.84893,,0.0063,0.008,0.0047,0.0168,0.0253,0.0141
58,2.032857,2.20081,2.577815,0.578448,4.848964,,0.0098,0.011,0.0087,0.0355,0.0628,0.0278
59,2.040158,2.203116,2.57492,0.620995,4.849,,0.0047,0.0063,0.003,0.0125,0.0202,0.0114
60,2.019958,2.175585,2.550852,0.637719,4.849036,,0.0058,0.0057,0.006,0.0198,0.0322,0.0167
61,2.012215,2.178331,2.546276,0.580298,4.849084,,0.0065,0.0077,0.0053,0.0215,0.034,0.016
62,1.94681,2.080629,2.497052,0.633272,4.84921,,0.0078,0.0103,0.0053,0.0168,0.0233,0.0151
63,1.662668,1.748397,2.25523,0.501092,4.84955,,0.012,0.0133,0.0107,0.0318,0.044,0.025
64,1.420955,1.444676,2.021099,0.517972,4.849772,,0.0283,0.033,0.0237,0.0663,0.0998,0.0544
65,1.355638,1.363415,1.973341,0.498335,4.849711,,0.0137,0.0147,0.0127,0.0312,0.0435,0.0265
66,1.316596,1.314439,1.928963,0.509454,4.849689,,0.0112,0.0103,0.012,0.0295,0.0438,0.0254
67,1.309752,1.299314,1.925768,0.53363,4.849717,,0.0348,0.0507,0.019,0.1115,0.173,0.0808
68,1.275836,1.262821,1.89296,0.509404,4.849735,,0.0357,0.0463,0.025,0.0748,0.107,0.0645
69,1.286375,1.273967,1.900276,0.521612,4.849645,,0.0303,0.034,0.0267,0.091,0.1463,0.0735
70,1.259119,1.257804,1.875554,0.442903,4.849571,,0.0235,0.0307,0.0163,0.0763,0.1453,0.0704
71,1.246256,1.245693,1.867521,0.420345,4.849652,,0.0338,0.0427,0.025,0.1255,0.207,0.0944
72,1.218463,1.209896,1.833302,0.4358,4.849671,,0.0158,0.0163,0.0153,0.0585,0.116,0.0564
73,1.22282,1.214402,1.836085,0.441613,4.849687,,0.0458,0.0543,0.0373,0.1173,0.1675,0.0888
74,1.208983,1.204239,1.825595,0.40739,4.849662,,0.0625,0.0703,0.0547,0.1488,0.1922,0.1122
75,1.189005,1.176914,1.798454,0.428799,4.849631,,0.0178,0.0203,0.0153,0.0532,0.0963,0.0493
76,1.165971,1.155284,1.781593,0.39145,4.849621,,0.028,0.0323,0.0237,0.056,0.0743,0.0483
77,1.158361,1.141395,1.772181,0.413457,4.849675,,0.0333,0.0363,0.0303,0.0788,0.1112,0.0629
78,1.126419,1.106717,1.747673,0.383458,4.849696,,0.0223,0.028,0.0167,0.0587,0.084,0.0473
79,1.133952,1.113693,1.747046,0.40428,4.849726,,0.0118,0.0117,0.012,0.036,0.0545,0.0307
80,1.141445,1.124798,1.751245,0.400513,4.849721,,0.0108,0.014,0.0077,0.0295,0.0487,0.0266
81,1.119789,1.086965,1.71871,0.463467,4.849748,,0.0087,0.0097,0.0077,0.0218,0.0318,0.0219
82,1.125018,1.1046,1.724474,0.414219,4.849747,,0.0143,0.0177,0.011,0.04,0.0582,0.0345
83,1.112089,1.09784,1.710884,0.375445,4.849729,,0.0137,0.015,0.0123,0.0353,0.052,0.0322
84,1.066118,1.031319,1.667975,0.414442,4.84971,,0.0243,0.032,0.0167,0.0685,0.1038,0.0548
85,1.059931,1.021491,1.652763,0.436059,4.849684,,0.0218,0.0233,0.0203,0.0667,0.1132,0.0572
86,1.033924,1.011376,1.639026,0.32483,4.849647,,0.0353,0.041,0.0297,0.0787,0.117,0.0671
87,1.021408,0.987378,1.629572,0.357985,4.849672,,0.0267,0.034,0.0193,0.0553,0.0702,0.0461
88,1.006255,0.975349,1.625341,0.314736,4.849682,,0.0267,0.0347,0.0187,0.058,0.0823,0.05
89,1.029139,0.998606,1.621236,0.371986,4.84969,,0.0128,0.0137,0.012,0.0335,0.0553,0.0319
90,0.923914,0.859452,1.523155,0.404259,4.849703,,0.0342,0.0373,0.031,0.0925,0.1333,0.0714
91,0.836756,0.735953,1.418186,0.498334,4.849664,,0.0253,0.025,0.0257,0.0648,0.0968,0.0531
92,0.715045,0.604388,1.313592,0.396496,4.849585,,0.0435,0.0503,0.0367,0.1098,0.1507,0.0823
93,0.673759,0.555625,1.274883,0.384174,4.849531,,0.0753,0.1067,0.044,0.1685,0.231,0.1309
94,0.612869,0.480494,1.200758,0.402643,4.84947,,0.0272,0.0387,0.0157,0.074,0.1088,0.0587
95,0.546645,0.41305,1.132191,0.344826,4.849355,,0.0335,0.0513,0.0157,0.087,0.1255,0.0683
96,0.499062,0.357022,1.063247,0.362326,4.849323,,0.0305,0.0427,0.0183,0.0872,0.1338,0.0694
97,0.46594,0.330418,1.023145,0.310265,4.849329,,0.0325,0.0443,0.0207,0.0973,0.1517,0.0778
98,0.455302,0.31796,1.011953,0.308252,4.849334,,0.0442,0.0557,0.0327,0.1205,0.1895,0.0957
99,0.478918,0.331266,1.022962,0.393351,4.849325,,0.0315,0.0387,0.0243,0.0882,0.129,0.0685
100,0.46223,0.324977,1.018108,0.315822,4.849313,,0.0452,0.0603,0.03,0.1207,0.1733,0.0926
101,0.46054,0.319399,1.008472,0.341571,4.849288,,0.0355,0.0387,0.0323,0.1048,0.1593,0.081
102,0.461416,0.325187,1.006164,0.325407,4.849276,,0.0513,0.0607,0.042,0.1387,0.2107,0.106
103,0.450778,0.317619,0.995147,0.301979,4.849285,,0.0542,0.069,0.0393,0.1425,0.215,0.1129
104,0.433862,0.300578,0.973878,0.291404,4.849276,,0.0422,0.0493,0.035,0.1097,0.1682,0.0878
105,0.439424,0.296585,0.971449,0.349025,4.849301,,0.0327,0.036,0.0293,0.0965,0.1455,0.0742
106,0.432104,0.292161,0.95577,0.340298,4.84926,,0.0548,0.062,0.0477,0.1462,0.2278,0.116
107,0.431144,0.291208,0.951713,0.343445,4.849243,,0.0363,0.0413,0.0313,0.1022,0.168,0.0841
108,0.438901,0.295168,0.956125,0.372108,4.849258,,0.032,0.0363,0.0277,0.0868,0.138,0.0729
109,0.431801,0.2845,0.949082,0.380396,4.849256,,0.0548,0.0633,0.0463,0.1523,0.2318,0.1172
110,0.421435,0.28482,0.943441,0.317421,4.849246,,0.0882,0.1,0.0763,0.2108,0.2992,0.1607
111,0.42183,0.282245,0.941767,0.333451,4.849246,,0.069,0.083,0.055,0.1613,0.2268,0.1255
112,0.423773,0.286959,0.946232,0.32002,4.849235,,0.0572,0.068,0.0463,0.1168,0.1623,0.0976
113,0.42821,0.288425,0.947602,0.341426,4.849245,,0.0418,0.0547,0.029,0.1137,0.166,0.0874
114,0.398519,0.269173,0.918282,0.265999,4.849239,,0.0455,0.0553,0.0357,0.1075,0.167,0.0892
115,0.408896,0.273127,0.919691,0.316171,4.849261,,0.0478,0.063,0.0327,0.1138,0.1708,0.0926
116,0.419648,0.271498,0.928306,0.38342,4.849266,,0.0363,0.0447,0.028,0.081,0.1178,0.0686
117,0.408446,0.270363,0.929049,0.312669,4.84925,,0.0442,0.057,0.0313,0.1045,0.1492,0.084
118,0.401407,0.267275,0.913336,0.300077,4.849215,,0.0425,0.0453,0.0397,0.1143,0.1757,0.0917
119,0.381813,0.242722,0.885118,0.31347,4.849212,,0.0465,0.059,0.034,0.1127,0.1687,0.0907
120,0.378456,0.240491,0.889922,0.294353,4.849236,,0.0713,0.097,0.0457,0.1565,0.2167,0.1247
121,0.365029,0.225163,0.858018,0.313796,4.849272,,0.0515,0.068,0.035,0.1272,0.1837,0.0995
122,0.34263,0.203924,0.823354,0.302722,4.849358,,0.0293,0.036,0.0227,0.0677,0.0995,0.0576
123,0.340044,0.194229,0.811634,0.343124,4.849346,,0.0478,0.0617,0.034,0.1213,0.1797,0.0943
124,0.340959,0.197903,0.811198,0.333882,4.849333,,0.0662,0.0753,0.057,0.168,0.2442,0.1283
125,0.326485,0.181286,0.783724,0.346028,4.849323,,0.0348,0.0437,0.026,0.0857,0.1247,0.07
126,0.319925,0.177624,0.770974,0.33516,4.849319,,0.0645,0.0763,0.0527,0.1348,0.1865,0.1091
127,0.318011,0.177893,0.773373,0.318043,4.849284,,0.1488,0.1743,0.1233,0.3048,0.412,0.2359
128,0.310046,0.177689,0.769072,0.27156,4.849279,,0.1378,0.1727,0.103,0.3093,0.4273,0.2315
129,0.307887,0.171705,0.764922,0.288628,4.849319,,0.0992,0.1283,0.07,0.2393,0.3443,0.18
130,0.312493,0.176956,0.770677,0.288906,4.849319,,0.0813,0.1087,0.054,0.2057,0.2832,0.1524
131,0.323365,0.182286,0.780078,0.325752,4.849321,,0.1472,0.1863,0.108,0.2985,0.3985,0.2317
132,0.306156,0.166857,0.758143,0.307136,4.849327,,0.1102,0.1423,0.078,0.2585,0.3638,0.1947
133,0.314698,0.17148,0.766231,0.333263,4.849329,,0.0635,0.0773,0.0497,0.1612,0.2408,0.1246
134,0.300357,0.167321,0.758481,0.266011,4.849335,,0.0562,0.0707,0.0417,0.1507,0.2193,0.1146
135,0.283216,0.151286,0.735922,0.251302,4.849346,,0.0443,0.0527,0.036,0.1128,0.1777,0.0921
136,0.302505,0.164384,0.759036,0.292316,4.849333,,0.0833,0.0963,0.0703,0.2168,0.3118,0.1608
137,0.291137,0.151579,0.728794,0.312348,4.849331,,0.0592,0.0697,0.0487,0.1458,0.217,0.1144
138,0.270883,0.131585,0.703099,0.298217,4.849365,,0.103,0.1287,0.0773,0.22,0.3072,0.1733
139,0.274012,0.132133,0.704363,0.315017,4.849375,,0.2325,0.2563,0.2087,0.4735,0.6163,0.354
140,0.267086,0.130312,0.700844,0.281431,4.849359,,0.1773,0.2277,0.127,0.4022,0.5283,0.2923
141,0.26074,0.123659,0.686504,0.287074,4.849351,,0.1775,0.211,0.144,0.3583,0.465,0.2736
142,0.26336,0.121358,0.67096,0.335239,4.849339,,0.111,0.1253,0.0967,0.2595,0.3585,0.1953
143,0.255148,0.116236,0.672566,0.300542,4.84931,,0.0768,0.0887,0.065,0.1802,0.2555,0.1412
144,0.256749,0.119893,0.674961,0.292178,4.849303,,0.099,0.121,0.077,0.246,0.3513,0.1833
145,0.263157,0.122483,0.684493,0.310963,4.849299,,0.1312,0.1423,0.12,0.308,0.421,0.2275
146,0.2509,0.119458,0.66278,0.271309,4.849304,,0.1735,0.2173,0.1297,0.3633,0.4767,0.2747
147,0.243969,0.108346,0.650797,0.289235,4.849306,,0.0958,0.1177,0.074,0.2015,0.2725,0.1594
148,0.25374,0.118916,0.665626,0.288792,4.849316,,0.11,0.1343,0.0857,0.2317,0.3087,0.1806
149,0.240412,0.108559,0.652135,0.262808,4.849307,,0.2132,0.2517,0.1747,0.4147,0.5263,0.3161
150,0.244866,0.112002,0.647615,0.283614,4.849327,,0.1277,0.1527,0.1027,0.2682,0.3628,0.2078
151,0.236721,0.107837,0.643072,0.25342,4.849328,,0.1037,0.121,0.0863,0.2383,0.3358,0.1822
152,0.236371,0.106991,0.638468,0.260885,4.849322,,0.082,0.1003,0.0637,0.19,0.2685,0.1488
153,0.248212,0.111009,0.64537,0.313212,4.849329,,0.1728,0.2113,0.1343,0.366,0.4777,0.2757
154,0.237495,0.101299,0.63074,0.303352,4.849324,,0.204,0.2397,0.1683,0.4255,0.5605,0.3185
155,0.243001,0.111342,0.647095,0.274726,4.849312,,0.138,0.16,0.116,0.3102,0.42,0.2321
156,0.242913,0.104433,0.633094,0.322753,4.849325,,0.3707,0.4027,0.3387,0.6078,0.7108,0.4841
157,0.245126,0.109788,0.641331,0.303322,4.849326,,0.2092,0.248,0.1703,0.4327,0.5573,0.3227
158,0.236514,0.106141,0.638428,0.265576,4.849333,,0.208,0.238,0.178,0.4157,0.5437,0.3167
159,0.23427,0.101527,0.620793,0.294126,4.849327,,0.1608,0.1863,0.1353,0.3572,0.4837,0.2663
160,0.236878,0.101406,0.6191,0.314296,4.849325,,0.157,0.167,0.147,0.3418,0.471,0.2582
161,0.233875,0.103316,0.62581,0.277046,4.849335,,0.1068,0.1257,0.088,0.249,0.3443,0.1889
162,0.230084,0.101992,0.622783,0.261555,4.849334,,0.0847,0.0993,0.07,0.2073,0.2968,0.1579
163,0.225608,0.100051,0.621874,0.241336,4.849326,,0.0873,0.0933,0.0813,0.2027,0.2875,0.1575
164,0.230381,0.104226,0.624198,0.251964,4.849335,,0.0853,0.106,0.0647,0.211,0.2917,0.1578
165,0.236988,0.11105,0.635892,0.250847,4.849353,,0.1783,0.211,0.1457,0.398,0.5263,0.2899
166,0.234897,0.104322,0.625384,0.28007,4.849336,,0.0577,0.0683,0.047,0.147,0.218,0.1157
167,0.236082,0.102104,0.625671,0.297199,4.849335,,0.176,0.1927,0.1593,0.4058,0.5465,0.2944
168,0.233459,0.101708,0.61599,0.294343,4.849349,,0.0788,0.0977,0.06,0.1965,0.2805,0.149
169,0.237059,0.099705,0.618904,0.323136,4.849343,,0.2373,0.281,0.1937,0.4857,0.6323,0.3623
170,0.23218,0.102806,0.623748,0.270707,4.849348,,0.1382,0.1523,0.124,0.3062,0.4173,0.2309
171,0.229273,0.106034,0.628295,0.231279,4.849354,,0.0933,0.1137,0.073,0.2115,0.3072,0.1657
172,0.22913,0.102118,0.621554,0.256283,4.849369,,0.1912,0.232,0.1503,0.4227,0.5613,0.3087
173,0.230622,0.099566,0.614848,0.286232,4.849363,,0.1915,0.2307,0.1523,0.4092,0.5367,0.305
174,0.226707,0.098031,0.607437,0.276662,4.849367,,0.232,0.282,0.182,0.5025,0.6433,0.3639
175,0.227414,0.099879,0.609856,0.270142,4.849343,,0.1262,0.135,0.1173,0.2988,0.4198,0.2232
176,0.223773,0.098804,0.602899,0.2598,4.849342,,0.1013,0.1003,0.1023,0.2505,0.357,0.1863
177,0.226976,0.097897,0.609637,0.276103,4.849338,,0.0767,0.09,0.0633,0.1817,0.2587,0.1413
178,0.220785,0.09204,0.593716,0.281439,4.849337,,0.0925,0.11,0.075,0.2275,0.3362,0.1731
179,0.221256,0.097049,0.601993,0.251835,4.84934,,0.0938,0.098,0.0897,0.2178,0.3158,0.1692
180,0.218623,0.092752,0.590874,0.267732,4.849336,,0.1347,0.1533,0.116,0.3158,0.4352,0.2327
181,0.219227,0.096935,0.598893,0.242937,4.849332,,0.064,0.0703,0.0577,0.156,0.2367,0.1239
182,0.214405,0.094119,0.59235,0.231717,4.849327,,0.0955,0.099,0.092,0.2238,0.3273,0.1739
183,0.217921,0.092173,0.584392,0.274201,4.849337,,0.095,0.0987,0.0913,0.2333,0.3387,0.1758
184,0.225959,0.101396,0.60358,0.262238,4.849326,,0.076,0.0807,0.0713,0.1715,0.249,0.137
185,0.226481,0.102402,0.611164,0.251245,4.849331,,0.0928,0.096,0.0897,0.2332,0.328,0.1721
186,0.214851,0.096577,0.588722,0.228874,4.849344,,0.1963,0.2057,0.187,0.4387,0.5658,0.3151
187,0.211653,0.092583,0.586955,0.227223,4.849339,,0.1665,0.1937,0.1393,0.371,0.4848,0.2721
188,0.215858,0.090954,0.585193,0.264662,4.84934,,0.1608,0.1623,0.1593,0.371,0.5,0.272
189,0.210791,0.092968,0.589622,0.216251,4.849346,,0.1248,0.1407,0.109,0.2647,0.3617,0.2034
190,0.217558,0.098026,0.593938,0.233691,4.849345,,0.245,0.2597,0.2303,0.5142,0.6622,0.3772
191,0.210649,0.091255,0.579149,0.236691,4.849337,,0.136,0.1447,0.1273,0.3152,0.4287,0.2331
192,0.214453,0.090481,0.578542,0.266211,4.849342,,0.1138,0.1147,0.113,0.272,0.3823,0.2032
193,0.215533,0.093534,0.598914,0.233021,4.849337,,0.0948,0.1007,0.089,0.2238,0.315,0.169
194,0.21457,0.09084,0.591882,0.247646,4.849344,,0.1487,0.1673,0.13,0.3225,0.4387,0.2441
195,0.214892,0.094648,0.592854,0.231999,4.849337,,0.1343,0.1547,0.114,0.2668,0.3648,0.21
196,0.21344,0.093761,0.594876,0.223465,4.849342,,0.124,0.141,0.107,0.2825,0.3978,0.2121
197,0.209954,0.091666,0.586858,0.219999,4.849352,,0.1465,0.16,0.133,0.3298,0.4385,0.2427
198,0.197602,0.083928,0.568953,0.195057,4.849351,,0.1505,0.1613,0.1397,0.3117,0.411,0.2378
199,0.212295,0.089314,0.580958,0.253662,4.849356,,0.275,0.3047,0.2453,0.531,0.6648,0.3998
200,0.20591,0.081026,0.558856,0.276479,4.849364,,0.1412,0.166,0.1163,0.323,0.426,0.237
201,0.202896,0.081794,0.562293,0.248477,4.849355,,0.2038,0.2203,0.1873,0.416,0.5333,0.313
202,0.20085,0.081404,0.561257,0.23791,4.849372,,0.1533,0.1637,0.143,0.323,0.427,0.2446
203,0.207891,0.085596,0.569092,0.256233,4.849376,,0.1697,0.181,0.1583,0.3663,0.4795,0.2716
204,0.201544,0.082109,0.560401,0.240621,4.849372,,0.2523,0.277,0.2277,0.5193,0.6475,0.3816
205,0.197076,0.078723,0.551082,0.237931,4.84937,,0.1993,0.2257,0.173,0.4547,0.5848,0.3251
206,0.192906,0.077971,0.550951,0.213565,4.849363,,0.1838,0.184,0.1837,0.4043,0.5137,0.2945
207,0.201125,0.076622,0.54805,0.278072,4.849359,,0.1222,0.13,0.1143,0.2823,0.387,0.2109
208,0.199175,0.079274,0.554923,0.244418,4.849349,,0.1088,0.1167,0.101,0.2523,0.3408,0.1869
209,0.196498,0.077122,0.551491,0.240466,4.849345,,0.1927,0.2137,0.1717,0.4173,0.5412,0.307
210,0.190466,0.071223,0.533433,0.249898,4.849353,,0.1563,0.18,0.1327,0.3425,0.453,0.2555
211,0.193016,0.073167,0.529961,0.263102,4.849349,,0.163,0.1747,0.1513,0.3635,0.4902,0.2698
212,0.195986,0.07235,0.535436,0.27914,4.84935,,0.0933,0.1037,0.083,0.2272,0.3233,0.1715
213,0.200153,0.076979,0.541716,0.278486,4.849351,,0.2413,0.2783,0.2043,0.4972,0.6238,0.3647
214,0.197558,0.074756,0.532511,0.283094,4.849353,,0.2387,0.2773,0.2,0.4852,0.6063,0.359
215,0.189824,0.072274,0.529209,0.246698,4.849361,,0.1197,0.1283,0.111,0.2765,0.3767,0.2062
216,0.185465,0.070845,0.52607,0.228008,4.849369,,0.1402,0.1473,0.133,0.35,0.4777,0.2502
217,0.191111,0.070991,0.53104,0.258391,4.849359,,0.1,0.106,0.094,0.2292,0.2987,0.17
218,0.196087,0.079059,0.551085,0.229882,4.84936,,0.1805,0.2097,0.1513,0.407,0.5225,0.2932
219,0.18175,0.071475,0.53147,0.193313,4.849366,,0.1798,0.2,0.1597,0.3882,0.5195,0.2888
220,0.183871,0.071785,0.528409,0.210195,4.849353,,0.1245,0.13,0.119,0.3158,0.4357,0.2272
221,0.17801,0.067832,0.51792,0.202231,4.849352,,0.1272,0.1437,0.1107,0.2845,0.3838,0.2143
222,0.188791,0.071705,0.52946,0.241943,4.849347,,0.129,0.1223,0.1357,0.3033,0.4088,0.223
223,0.188527,0.067178,0.520321,0.271977,4.849347,,0.1765,0.2013,0.1517,0.4222,0.562,0.2999
224,0.185889,0.069083,0.522483,0.243259,4.849346,,0.2033,0.213,0.1937,0.426,0.5415,0.3142
225,0.182571,0.06758,0.516201,0.236023,4.849349,,0.1757,0.1923,0.159,0.396,0.5232,0.2891
226,0.176537,0.066611,0.511285,0.206548,4.849338,,0.1968,0.1997,0.194,0.4308,0.5592,0.313
227,0.17888,0.064188,0.501278,0.246016,4.849347,,0.1712,0.1863,0.156,0.3932,0.5223,0.2843
228,0.183428,0.066328,0.508287,0.257712,4.849344,,0.1962,0.225,0.1673,0.4078,0.5232,0.3044
229,0.184787,0.06962,0.516606,0.241421,4.849343,,0.2543,0.2647,0.244,0.5007,0.621,0.3746
230,0.191429,0.070433,0.513736,0.286002,4.849336,,0.2467,0.286,0.2073,0.5195,0.6652,0.3782
231,0.182461,0.067567,0.505135,0.250101,4.849335,,0.1763,0.1927,0.16,0.3925,0.5128,0.2857
232,0.179131,0.066063,0.503221,0.236975,4.849342,,0.1617,0.1733,0.15,0.3868,0.511,0.276
233,0.174969,0.064822,0.498437,0.220986,4.849337,,0.1452,0.1723,0.118,0.3503,0.4805,0.2539
234,0.181814,0.064925,0.50004,0.264033,4.849347,,0.1483,0.164,0.1327,0.3125,0.4053,0.2364
235,0.177943,0.067068,0.500764,0.227971,4.849348,,0.2143,0.2417,0.187,0.4982,0.6447,0.3533
236,0.168067,0.060272,0.484984,0.212624,4.849349,,0.1415,0.1453,0.1377,0.309,0.4045,0.2317
237,0.173899,0.062409,0.492675,0.231988,4.849338,,0.2578,0.2973,0.2183,0.522,0.6527,0.3869
238,0.182071,0.068214,0.498054,0.254137,4.849345,,0.1575,0.166,0.149,0.36,0.4737,0.2623
239,0.175852,0.064427,0.48748,0.243191,4.849344,,0.1363,0.148,0.1247,0.3115,0.4227,0.2312
240,0.169097,0.061546,0.483095,0.21649,4.849344,,0.1303,0.129,0.1317,0.2977,0.3993,0.2216
241,0.171903,0.061805,0.483599,0.233403,4.849339,,0.1535,0.163,0.144,0.3448,0.4503,0.2548
242,0.176452,0.064653,0.499635,0.230004,4.849346,,0.08,0.084,0.076,0.1918,0.2695,0.1467
243,0.183349,0.067152,0.504806,0.25826,4.849345,,0.1132,0.1197,0.1067,0.251,0.3367,0.1914
