epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
110,0.245879,0.100254,0.658384,0.326913,4.849192,,0.1022,0.079,0.1253,0.2668,0.3698,0.191
111,0.249879,0.100169,0.673876,0.333294,4.849196,,0.0655,0.048,0.083,0.167,0.2453,0.1277
112,0.242183,0.099886,0.662242,0.298725,4.849199,,0.0513,0.038,0.0647,0.1343,0.1995,0.1042
113,0.243184,0.100098,0.652289,0.31775,4.849203,,0.0873,0.061,0.1137,0.2202,0.3172,0.164
114,0.246565,0.099709,0.661415,0.329812,4.849199,,0.1507,0.111,0.1903,0.382,0.527,0.2694
115,0.239506,0.095043,0.656144,0.309997,4.849192,,0.081,0.0613,0.1007,0.2217,0.3213,0.1621
116,0.241492,0.097815,0.657069,0.309992,4.8492,,0.0582,0.0353,0.081,0.1607,0.2358,0.1202
117,0.240508,0.098659,0.65201,0.306519,4.849183,,0.0863,0.0547,0.118,0.2217,0.3162,0.1639
118,0.233535,0.092761,0.643748,0.296606,4.849188,,0.0925,0.0663,0.1187,0.2455,0.3527,0.178
119,0.236514,0.097364,0.646294,0.293121,4.84919,,0.0425,0.0367,0.0483,0.1028,0.1532,0.083
120,0.235117,0.097539,0.641736,0.289125,4.849194,,0.0712,0.0493,0.093,0.2,0.2968,0.148
121,0.232585,0.092942,0.640513,0.293804,4.849196,,0.1403,0.12,0.1607,0.3697,0.512,0.2591
122,0.242487,0.096859,0.656025,0.322156,4.849195,,0.224,0.192,0.256,0.5185,0.6727,0.365
123,0.239957,0.093428,0.646964,0.332237,4.849199,,0.2067,0.191,0.2223,0.4445,0.5755,0.326
124,0.236185,0.095362,0.649125,0.29583,4.849203,,0.085,0.0827,0.0873,0.225,0.3258,0.1664
125,0.233664,0.092082,0.638064,0.30799,4.849205,,0.085,0.063,0.107,0.2327,0.3338,0.1687
126,0.22978,0.088749,0.623462,0.316003,4.849204,,0.0728,0.0587,0.087,0.1762,0.2555,0.1357
127,0.222737,0.084271,0.625178,0.286165,4.84921,,0.0545,0.042,0.067,0.136,0.1963,0.1061
128,0.232071,0.092447,0.637409,0.296652,4.849208,,0.0668,0.0437,0.09,0.1817,0.2752,0.1366
129,0.238298,0.095006,0.641465,0.321674,4.849208,,0.0493,0.033,0.0657,0.1333,0.1997,0.103
130,0.227628,0.08703,0.62014,0.313536,4.849223,,0.1115,0.0823,0.1407,0.2847,0.4045,0.2068
131,0.236405,0.094398,0.639269,0.314616,4.849217,,0.0875,0.0673,0.1077,0.225,0.3248,0.168
132,0.222699,0.090601,0.62816,0.25451,4.849219,,0.0875,0.0637,0.1113,0.2158,0.3088,0.1621
133,0.213523,0.083296,0.612402,0.246003,4.849222,,0.1103,0.0723,0.1483,0.2628,0.3592,0.1945
134,0.216942,0.087393,0.617642,0.244053,4.849221,,0.062,0.0393,0.0847,0.1725,0.2473,0.1269
135,0.219503,0.088545,0.621898,0.25046,4.849229,,0.1313,0.098,0.1647,0.3347,0.4483,0.2369
136,0.219377,0.083008,0.61061,0.288668,4.849225,,0.062,0.0457,0.0783,0.1687,0.254,0.1277
137,0.21454,0.081724,0.603876,0.270961,4.849229,,0.0847,0.065,0.1043,0.1983,0.2843,0.1536
138,0.214513,0.081808,0.605184,0.268672,4.849251,,0.1032,0.077,0.1293,0.252,0.346,0.1861
139,0.211336,0.078332,0.593612,0.277986,4.849245,,0.1288,0.0863,0.1713,0.321,0.449,0.2334
140,0.217684,0.076492,0.593077,0.328989,4.849245,,0.1825,0.127,0.238,0.3885,0.5067,0.2881
141,0.219314,0.080114,0.593253,0.32393,4.849241,,0.1278,0.113,0.1427,0.3015,0.4178,0.2224
142,0.207971,0.074603,0.582535,0.286478,4.84924,,0.094,0.0647,0.1233,0.2325,0.3238,0.1729
143,0.213641,0.080355,0.600459,0.275454,4.849246,,0.145,0.1097,0.1803,0.3372,0.4602,0.2483
144,0.210086,0.074708,0.587535,0.293459,4.849242,,0.1103,0.0863,0.1343,0.283,0.4063,0.2067
145,0.204102,0.07354,0.58023,0.268367,4.849254,,0.1545,0.1087,0.2003,0.3518,0.4712,0.2576
146,0.209802,0.077532,0.583548,0.284641,4.849248,,0.1093,0.086,0.1327,0.2712,0.374,0.1998
147,0.206241,0.07531,0.588662,0.263714,4.849247,,0.1465,0.1023,0.1907,0.3472,0.4618,0.2491
148,0.20743,0.076154,0.582079,0.276761,4.849247,,0.1662,0.114,0.2183,0.3735,0.4898,0.2735
149,0.213493,0.077992,0.583687,0.307073,4.849244,,0.1802,0.1303,0.23,0.4085,0.5398,0.2959
150,0.218524,0.078203,0.581295,0.342884,4.849242,,0.0712,0.048,0.0943,0.1817,0.2615,0.1375
151,0.203143,0.071791,0.57262,0.279695,4.849245,,0.1417,0.1037,0.1797,0.336,0.4633,0.2455
152,0.199466,0.067431,0.562665,0.287354,4.84925,,0.067,0.048,0.086,0.1827,0.2688,0.1362
153,0.202173,0.073908,0.57004,0.267503,4.849262,,0.0983,0.0767,0.12,0.2473,0.3502,0.1831
154,0.197983,0.070315,0.56895,0.256588,4.849265,,0.1098,0.0767,0.143,0.2692,0.379,0.1989
155,0.199678,0.069993,0.560875,0.280052,4.849268,,0.209,0.1567,0.2613,0.4525,0.581,0.3286
156,0.20403,0.069305,0.554899,0.320014,4.849271,,0.2297,0.181,0.2783,0.4755,0.594,0.3501
157,0.204537,0.071755,0.565794,0.298251,4.849262,,0.1402,0.091,0.1893,0.3152,0.4293,0.2347
158,0.189708,0.065737,0.552187,0.243612,4.84926,,0.189,0.138,0.24,0.4063,0.5268,0.2977
159,0.188421,0.067985,0.551498,0.226205,4.849264,,0.213,0.1617,0.2643,0.4585,0.5955,0.3357
160,0.192974,0.065765,0.540372,0.281013,4.849265,,0.1613,0.1167,0.206,0.3692,0.4988,0.2697
161,0.194294,0.0676,0.54737,0.272534,4.84927,,0.2137,0.1613,0.266,0.4375,0.5573,0.3252
162,0.195708,0.069169,0.552568,0.268227,4.849277,,0.2963,0.239,0.3537,0.5782,0.7047,0.4283
163,0.193167,0.067675,0.552048,0.258458,4.849273,,0.1788,0.1347,0.223,0.399,0.5348,0.2913
164,0.195179,0.06726,0.548069,0.278974,4.849268,,0.2287,0.163,0.2943,0.4837,0.6143,0.3536
165,0.194585,0.065765,0.536052,0.297517,4.849266,,0.2952,0.2447,0.3457,0.5843,0.7167,0.4312
166,0.18726,0.061673,0.528952,0.275879,4.849266,,0.2837,0.2383,0.329,0.5332,0.6597,0.4054
167,0.193897,0.069452,0.548901,0.259815,4.849275,,0.202,0.159,0.245,0.4167,0.5362,0.3103
168,0.189126,0.065249,0.54529,0.251038,4.849272,,0.2055,0.1257,0.2853,0.4415,0.5718,0.3237
169,0.187381,0.064319,0.53232,0.260732,4.849272,,0.2238,0.165,0.2827,0.5022,0.6328,0.3548
170,0.186053,0.062538,0.528496,0.26469,4.849279,,0.1683,0.118,0.2187,0.3772,0.5087,0.2768
171,0.179752,0.056552,0.520226,0.25965,4.849273,,0.2443,0.1867,0.302,0.5132,0.6497,0.3742
172,0.185191,0.061348,0.523925,0.270201,4.849276,,0.2458,0.1917,0.3,0.509,0.6475,0.3739
173,0.188417,0.063455,0.531968,0.271847,4.849271,,0.2997,0.2283,0.371,0.5573,0.679,0.4232
174,0.187576,0.063663,0.524597,0.275172,4.849272,,0.3283,0.2207,0.436,0.6062,0.7237,0.4588
175,0.180948,0.058282,0.515696,0.266175,4.849274,,0.1647,0.114,0.2153,0.377,0.5103,0.2748
176,0.180026,0.059034,0.517444,0.254435,4.849277,,0.1617,0.112,0.2113,0.3667,0.4868,0.2672
177,0.183753,0.060304,0.516208,0.275427,4.849275,,0.3248,0.2547,0.395,0.5987,0.7228,0.4541
178,0.173293,0.056161,0.507341,0.235468,4.849274,,0.2025,0.1433,0.2617,0.4465,0.5808,0.3227
179,0.17601,0.060634,0.51316,0.226434,4.849276,,0.3173,0.2537,0.381,0.5947,0.7203,0.4494
180,0.181496,0.060725,0.516817,0.257742,4.84928,,0.3615,0.31,0.413,0.6327,0.7453,0.4879
181,0.179422,0.06033,0.508454,0.256777,4.849275,,0.286,0.2103,0.3617,0.546,0.6607,0.4104
182,0.176252,0.058135,0.511659,0.240886,4.849276,,0.2378,0.171,0.3047,0.4807,0.5952,0.3572
183,0.174209,0.055131,0.500039,0.255774,4.849279,,0.2435,0.1613,0.3257,0.484,0.6037,0.3614
184,0.188968,0.060354,0.520112,0.304769,4.849285,,0.3785,0.3313,0.4257,0.6717,0.7978,0.5144
185,0.186076,0.061082,0.513678,0.290915,4.849287,,0.1705,0.1247,0.2163,0.3878,0.5032,0.2805
186,0.177604,0.055,0.500705,0.278082,4.849281,,0.2675,0.206,0.329,0.5182,0.6432,0.3898
187,0.178842,0.05597,0.502904,0.279204,4.849279,,0.3317,0.2687,0.3947,0.6205,0.7485,0.4671
188,0.180151,0.058963,0.513426,0.260929,4.849279,,0.147,0.109,0.185,0.3512,0.4765,0.2526
189,0.180109,0.060068,0.518018,0.249739,4.84928,,0.1628,0.122,0.2037,0.3663,0.4818,0.2682
190,0.169267,0.053526,0.489526,0.243801,4.849281,,0.2315,0.184,0.279,0.4773,0.6073,0.3529
191,0.175856,0.060662,0.504808,0.236426,4.849277,,0.3063,0.2567,0.356,0.5875,0.7115,0.4383
192,0.172653,0.058963,0.500951,0.227581,4.849274,,0.1942,0.1597,0.2287,0.4312,0.5623,0.3121
193,0.177847,0.058618,0.513347,0.247175,4.849271,,0.205,0.1653,0.2447,0.4335,0.561,0.3195
194,0.174938,0.053725,0.486742,0.284459,4.849278,,0.2507,0.1873,0.314,0.4867,0.608,0.3674
195,0.170235,0.058261,0.495092,0.222315,4.849283,,0.1703,0.1337,0.207,0.3863,0.5175,0.2817
196,0.167271,0.05798,0.495754,0.202888,4.849273,,0.2908,0.237,0.3447,0.5252,0.6448,0.4059
197,0.168904,0.053292,0.483994,0.24977,4.849271,,0.2305,0.1797,0.2813,0.4623,0.5888,0.3449
198,0.173913,0.053393,0.479229,0.289075,4.849267,,0.1613,0.127,0.1957,0.3592,0.4798,0.2639
199,0.173789,0.056063,0.486471,0.267023,4.849278,,0.3217,0.256,0.3873,0.6067,0.7322,0.4544
200,0.171713,0.057696,0.492774,0.237704,4.849282,,0.2472,0.193,0.3013,0.5088,0.638,0.3738
201,0.168385,0.057693,0.493561,0.214482,4.849285,,0.3225,0.2367,0.4083,0.6027,0.7268,0.4535
202,0.171022,0.059635,0.495664,0.220847,4.849286,,0.1568,0.107,0.2067,0.3497,0.4625,0.2565
203,0.169879,0.058933,0.49794,0.213228,4.849291,,0.2112,0.1567,0.2657,0.4645,0.5947,0.3344
204,0.169087,0.056136,0.485912,0.236111,4.849289,,0.2827,0.2113,0.354,0.5475,0.6703,0.4098
205,0.164724,0.054205,0.474725,0.230305,4.849283,,0.3567,0.2877,0.4257,0.6433,0.7583,0.4891
206,0.159208,0.053728,0.469458,0.202622,4.849289,,0.1978,0.1393,0.2563,0.4183,0.5337,0.3091
207,0.167554,0.055628,0.481792,0.233586,4.849285,,0.3647,0.2883,0.441,0.648,0.765,0.4965
208,0.170824,0.054502,0.475047,0.269255,4.849277,,0.271,0.1867,0.3553,0.5343,0.6588,0.3961
209,0.165115,0.053602,0.479583,0.229049,4.849273,,0.182,0.1387,0.2253,0.405,0.533,0.2937
210,0.16045,0.051873,0.4684,0.220351,4.849279,,0.264,0.2113,0.3167,0.5203,0.6445,0.3884
211,0.163999,0.054861,0.472115,0.226107,4.849284,,0.1788,0.1447,0.213,0.3982,0.5163,0.2889
212,0.169441,0.05625,0.47872,0.247559,4.849286,,0.1223,0.0857,0.159,0.2712,0.365,0.2038
213,0.166642,0.054265,0.471733,0.246824,4.849287,,0.1768,0.129,0.2247,0.376,0.493,0.2798
214,0.162086,0.053521,0.472683,0.218407,4.849289,,0.3597,0.271,0.4483,0.645,0.7553,0.492
215,0.167874,0.054693,0.472705,0.251882,4.849288,,0.2547,0.2283,0.281,0.4923,0.611,0.3709
216,0.16033,0.050553,0.462645,0.232941,4.849287,,0.3488,0.2553,0.4423,0.612,0.7242,0.473
217,0.166447,0.054954,0.4659,0.250314,4.849287,,0.177,0.1303,0.2237,0.3752,0.491,0.2799
218,0.160381,0.052141,0.465414,0.222709,4.849287,,0.2188,0.147,0.2907,0.4242,0.5442,0.3231
219,0.165355,0.056032,0.477185,0.223313,4.84928,,0.1968,0.1567,0.237,0.4278,0.5555,0.3133
220,0.170567,0.056138,0.478916,0.25529,4.849285,,0.2077,0.1983,0.217,0.4277,0.5488,0.3172
221,0.165567,0.055258,0.472795,0.233935,4.849285,,0.114,0.0957,0.1323,0.2832,0.396,0.207
222,0.157198,0.049462,0.452087,0.230866,4.849283,,0.1688,0.115,0.2227,0.364,0.4712,0.2688
223,0.15776,0.05237,0.45604,0.21674,4.849284,,0.1908,0.137,0.2447,0.4105,0.535,0.3011
224,0.159975,0.051953,0.45581,0.233625,4.849286,,0.2505,0.2263,0.2747,0.5,0.6278,0.3727
225,0.162852,0.055421,0.467312,0.222439,4.849286,,0.2425,0.189,0.296,0.4728,0.5968,0.3562
226,0.161782,0.053691,0.460772,0.231527,4.84928,,0.353,0.2557,0.4503,0.6242,0.744,0.4807
227,0.166806,0.055454,0.463184,0.254162,4.849289,,0.3977,0.289,0.5063,0.6847,0.8003,0.5302
228,0.16247,0.051728,0.455716,0.251356,4.849286,,0.2278,0.1677,0.288,0.4408,0.5537,0.3346
229,0.162874,0.05142,0.457508,0.252997,4.849287,,0.381,0.323,0.439,0.6568,0.7618,0.509
230,0.163163,0.053903,0.462901,0.236975,4.849286,,0.2942,0.2403,0.348,0.5732,0.7003,0.4262
231,0.162969,0.054383,0.46085,0.236337,4.849286,,0.2847,0.2003,0.369,0.5593,0.6862,0.4157
232,0.154453,0.052878,0.447405,0.204009,4.849282,,0.2488,0.1643,0.3333,0.4822,0.5973,0.365
233,0.1543,0.051106,0.449686,0.207623,4.849283,,0.207,0.163,0.251,0.4137,0.5263,0.312
234,0.1557,0.052442,0.45138,0.208913,4.849285,,0.1628,0.1203,0.2053,0.3485,0.4573,0.26
235,0.162099,0.052584,0.451397,0.250931,4.849289,,0.1713,0.1233,0.2193,0.3672,0.4713,0.271
236,0.157614,0.050342,0.440811,0.244865,4.849291,,0.263,0.205,0.321,0.5107,0.6272,0.3827
237,0.163424,0.051845,0.447912,0.267614,4.849283,,0.2218,0.1647,0.279,0.4263,0.5252,0.3229
238,0.160191,0.052407,0.453582,0.236068,4.84929,,0.358,0.2553,0.4607,0.6315,0.748,0.4856
239,0.162493,0.05322,0.453084,0.248556,4.849291,,0.3283,0.2707,0.386,0.592,0.7053,0.4539
240,0.155549,0.050922,0.444979,0.223026,4.849292,,0.173,0.1077,0.2383,0.3548,0.465,0.2684
241,0.159802,0.051558,0.439334,0.256147,4.849295,,0.339,0.2487,0.4293,0.6255,0.7428,0.472
242,0.161317,0.052708,0.446746,0.251381,4.84929,,0.2687,0.1717,0.3657,0.5125,0.6305,0.3868
243,0.153126,0.047598,0.432677,0.237679,4.849283,,0.4228,0.327,0.5187,0.6853,0.7843,0.5451
