epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
241,0.150318,0.051225,0.419857,0.220333,4.849326,,0.4523,0.48,0.4247,0.7403,0.8542,0.5827
242,0.148635,0.048328,0.418329,0.223707,4.849327,,0.3935,0.3883,0.3987,0.6802,0.8025,0.5268
243,0.146955,0.050796,0.417127,0.203418,4.849326,,0.402,0.4,0.404,0.677,0.8107,0.5325
244,0.146864,0.050089,0.409571,0.215946,4.849332,,0.506,0.5113,0.5007,0.8017,0.9073,0.6353
245,0.149772,0.052477,0.426609,0.20227,4.849339,,0.4898,0.4877,0.492,0.779,0.8838,0.6184
246,0.144454,0.05099,0.415264,0.188388,4.849334,,0.44,0.451,0.429,0.7233,0.8405,0.5697
247,0.146187,0.049413,0.416068,0.2057,4.849333,,0.462,0.4643,0.4597,0.7398,0.8612,0.5897
248,0.144453,0.046939,0.398648,0.22809,4.849334,,0.4557,0.466,0.4453,0.7497,0.865,0.5886
249,0.149881,0.050699,0.417787,0.222463,4.849334,,0.418,0.4323,0.4037,0.6907,0.8075,0.5444
250,0.144597,0.047781,0.401905,0.221053,4.849333,,0.3477,0.3337,0.3617,0.6105,0.7345,0.4731
251,0.141528,0.049445,0.403379,0.191422,4.849331,,0.3325,0.3187,0.3463,0.6108,0.7288,0.4636
252,0.144138,0.04773,0.401458,0.21881,4.849326,,0.267,0.2393,0.2947,0.5293,0.6578,0.3932
253,0.149,0.049298,0.40852,0.235011,4.849322,,0.3802,0.3727,0.3877,0.6538,0.7772,0.5096
254,0.140976,0.048104,0.399769,0.19836,4.849337,,0.4457,0.4543,0.437,0.7312,0.8493,0.5763
255,0.145324,0.049565,0.406589,0.211926,4.849336,,0.4488,0.477,0.4207,0.7477,0.8665,0.5857
256,0.145812,0.047689,0.398933,0.233517,4.849341,,0.3333,0.3093,0.3573,0.6047,0.725,0.4621
257,0.146202,0.050324,0.411679,0.207702,4.849336,,0.5187,0.554,0.4833,0.8152,0.9157,0.6497
258,0.144457,0.049679,0.398938,0.215858,4.849339,,0.4753,0.4697,0.481,0.7547,0.8663,0.6026
259,0.14673,0.047725,0.398815,0.239642,4.84934,,0.5128,0.5687,0.457,0.812,0.915,0.6437
260,0.138854,0.045414,0.391556,0.206827,4.84935,,0.5172,0.555,0.4793,0.8345,0.9323,0.6548
261,0.13976,0.046981,0.394947,0.201554,4.849347,,0.4397,0.4653,0.414,0.7538,0.871,0.5804
262,0.13915,0.045529,0.388399,0.212505,4.849345,,0.4653,0.477,0.4537,0.7703,0.8838,0.6021
263,0.140644,0.048466,0.394907,0.201064,4.849343,,0.4842,0.4983,0.47,0.7628,0.8677,0.6099
264,0.133122,0.04547,0.384225,0.178143,4.849334,,0.3523,0.355,0.3497,0.6322,0.7602,0.4851
265,0.136622,0.045749,0.389047,0.193838,4.849331,,0.3442,0.3313,0.357,0.6173,0.742,0.4744
266,0.135795,0.045797,0.385268,0.193151,4.84933,,0.4787,0.4847,0.4727,0.7613,0.871,0.6064
267,0.149584,0.048171,0.38951,0.269141,4.849328,,0.4107,0.4257,0.3957,0.7172,0.8422,0.5505
268,0.142566,0.049411,0.389229,0.217357,4.849326,,0.3757,0.3727,0.3787,0.6532,0.7742,0.507
269,0.142415,0.047783,0.388541,0.224321,4.849321,,0.4735,0.478,0.469,0.7887,0.8998,0.6134
270,0.135282,0.045861,0.384045,0.191088,4.84933,,0.505,0.5003,0.5097,0.8023,0.9023,0.6375
271,0.137725,0.045514,0.382357,0.211132,4.849334,,0.505,0.497,0.513,0.7913,0.897,0.6328
272,0.142712,0.047946,0.385314,0.229896,4.849333,,0.4378,0.4343,0.4413,0.7377,0.8537,0.5738
273,0.138794,0.047586,0.387859,0.20194,4.849336,,0.4633,0.479,0.4477,0.781,0.8923,0.6051
274,0.136116,0.045447,0.376691,0.20825,4.849334,,0.3858,0.3587,0.413,0.6928,0.8155,0.5262
275,0.130294,0.042273,0.373971,0.186816,4.849343,,0.4905,0.4977,0.4833,0.7922,0.9008,0.6234
276,0.131604,0.0422,0.372076,0.198392,4.849346,,0.4887,0.5013,0.476,0.8038,0.9073,0.6277
277,0.131632,0.044492,0.371161,0.189869,4.84934,,0.4858,0.503,0.4687,0.794,0.9055,0.6222
278,0.132632,0.042474,0.366777,0.211125,4.849346,,0.4875,0.526,0.449,0.7948,0.9003,0.6238
279,0.137131,0.04566,0.374123,0.217513,4.849346,,0.5027,0.531,0.4743,0.805,0.9007,0.6356
280,0.129742,0.043087,0.370449,0.184304,4.849352,,0.5033,0.52,0.4867,0.8277,0.928,0.6428
281,0.139484,0.048164,0.38159,0.2124,4.849353,,0.4207,0.4573,0.384,0.7712,0.8905,0.574
282,0.13766,0.045697,0.370277,0.22601,4.849355,,0.464,0.469,0.459,0.7935,0.9065,0.6083
283,0.138707,0.047476,0.379855,0.212506,4.849351,,0.586,0.6047,0.5673,0.8873,0.966,0.7136
284,0.134129,0.047801,0.379139,0.181535,4.849356,,0.4865,0.4803,0.4927,0.7895,0.8958,0.6211
285,0.13558,0.04626,0.369779,0.210367,4.84935,,0.6072,0.6257,0.5887,0.8783,0.949,0.7252
286,0.137023,0.045055,0.371166,0.223362,4.849349,,0.4965,0.4843,0.5087,0.807,0.911,0.6335
287,0.143947,0.047644,0.376107,0.251716,4.849347,,0.5568,0.5537,0.56,0.8585,0.9523,0.6887
288,0.133005,0.04151,0.361859,0.224344,4.849355,,0.532,0.524,0.54,0.8407,0.9382,0.6656
289,0.134857,0.044454,0.361461,0.224463,4.849355,,0.3763,0.3693,0.3833,0.693,0.8198,0.5204
290,0.13009,0.043646,0.364327,0.192364,4.849355,,0.4147,0.394,0.4353,0.7237,0.8548,0.5556
291,0.12765,0.03941,0.351086,0.212107,4.849355,,0.4443,0.4357,0.453,0.7598,0.8855,0.5872
292,0.136201,0.045079,0.362144,0.229807,4.849352,,0.39,0.369,0.411,0.6978,0.8293,0.5317
293,0.133785,0.043595,0.364345,0.217194,4.849355,,0.43,0.4077,0.4523,0.7233,0.8462,0.5641
294,0.131039,0.046039,0.37116,0.179209,4.849348,,0.4923,0.4773,0.5073,0.786,0.8927,0.625
295,0.132334,0.045617,0.363586,0.19977,4.849352,,0.5715,0.548,0.595,0.8292,0.914,0.6882
296,0.13343,0.045025,0.369692,0.201503,4.849353,,0.481,0.4527,0.5093,0.7568,0.8527,0.6067
297,0.134016,0.046066,0.365496,0.206494,4.849355,,0.4688,0.4433,0.4943,0.7532,0.8567,0.597
298,0.129528,0.043473,0.354977,0.201837,4.849354,,0.4833,0.459,0.5077,0.7843,0.8915,0.6168
299,0.131224,0.045686,0.355784,0.202477,4.849368,,0.4728,0.4707,0.475,0.8088,0.916,0.6175
300,0.133248,0.044753,0.360618,0.213563,4.849373,,0.471,0.443,0.499,0.7723,0.8782,0.6055
301,0.125572,0.042504,0.349951,0.186364,4.849377,,0.5128,0.4687,0.557,0.7997,0.8968,0.6416
302,0.133642,0.044781,0.355692,0.22264,4.849373,,0.406,0.397,0.415,0.714,0.8365,0.547
303,0.12902,0.042898,0.351635,0.205392,4.849363,,0.3183,0.2413,0.3953,0.5722,0.6802,0.4396
304,0.131222,0.042385,0.353379,0.219977,4.849375,,0.4278,0.367,0.4887,0.7233,0.8323,0.5602
305,0.12497,0.040482,0.33812,0.206886,4.849372,,0.4735,0.469,0.478,0.7762,0.8917,0.6093
306,0.128277,0.043191,0.342628,0.211184,4.849369,,0.5293,0.525,0.5337,0.8393,0.9312,0.6642
307,0.128113,0.040267,0.341531,0.224223,4.849376,,0.4472,0.41,0.4843,0.7355,0.8463,0.5799
308,0.128902,0.041099,0.339787,0.228205,4.849367,,0.4193,0.3853,0.4533,0.708,0.8183,0.5524
309,0.130125,0.042723,0.346582,0.220256,4.849373,,0.5098,0.4683,0.5513,0.8045,0.9003,0.6399
310,0.130811,0.043251,0.349016,0.219298,4.849378,,0.6087,0.6013,0.616,0.86,0.932,0.7216
311,0.125985,0.041833,0.344388,0.199442,4.849377,,0.559,0.5407,0.5773,0.846,0.9325,0.6852
312,0.121301,0.040283,0.333848,0.188984,4.849373,,0.4107,0.344,0.4773,0.7028,0.821,0.5458
313,0.117019,0.039197,0.328276,0.172571,4.849371,,0.4422,0.416,0.4683,0.7487,0.8593,0.5809
314,0.128488,0.042939,0.34328,0.212807,4.84937,,0.4943,0.4523,0.5363,0.792,0.895,0.6282
315,0.125174,0.042771,0.341608,0.193673,4.849368,,0.4593,0.4343,0.4843,0.7685,0.883,0.5997
316,0.126428,0.041016,0.338709,0.213504,4.84936,,0.4435,0.4337,0.4533,0.784,0.8963,0.5924
317,0.124009,0.041637,0.338559,0.194888,4.849372,,0.4517,0.4203,0.483,0.7648,0.8685,0.5894
318,0.125027,0.042168,0.33062,0.209961,4.849375,,0.4955,0.4817,0.5093,0.8025,0.9012,0.6335
319,0.123422,0.042937,0.33462,0.190596,4.849368,,0.5858,0.5813,0.5903,0.8955,0.9622,0.7169
320,0.116365,0.039772,0.328322,0.165661,4.849375,,0.716,0.7087,0.7233,0.945,0.9843,0.8137
321,0.121679,0.041892,0.336182,0.181417,4.849378,,0.7897,0.8047,0.7747,0.9767,0.9942,0.8706
322,0.124559,0.042394,0.337796,0.196288,4.849385,,0.5508,0.5093,0.5923,0.8502,0.9378,0.6811
323,0.123299,0.039459,0.322118,0.221512,4.849386,,0.5423,0.5297,0.555,0.8483,0.9418,0.6782
324,0.119726,0.037189,0.316652,0.214819,4.84938,,0.5355,0.5057,0.5653,0.849,0.9417,0.6719
325,0.119955,0.038003,0.31657,0.212927,4.849376,,0.5635,0.5473,0.5797,0.8768,0.9627,0.6975
326,0.119399,0.038601,0.320209,0.201777,4.849369,,0.6532,0.6503,0.656,0.9242,0.9778,0.7679
327,0.121265,0.041606,0.328888,0.189622,4.849376,,0.4902,0.4503,0.53,0.8038,0.9142,0.6285
328,0.118329,0.039565,0.322478,0.187441,4.849382,,0.5098,0.5037,0.516,0.8385,0.9282,0.6532
329,0.120889,0.038547,0.320681,0.211317,4.849381,,0.5622,0.5103,0.614,0.8623,0.9513,0.6929
330,0.12341,0.040922,0.320295,0.21834,4.849385,,0.662,0.664,0.66,0.935,0.9833,0.7781
331,0.12353,0.043041,0.328284,0.19931,4.849391,,0.6207,0.5807,0.6607,0.91,0.9723,0.7443
332,0.113281,0.037418,0.317426,0.169829,4.849389,,0.5165,0.4647,0.5683,0.8338,0.93,0.6566
333,0.117266,0.041393,0.316003,0.181067,4.849383,,0.6622,0.643,0.6813,0.9218,0.9747,0.7746
334,0.118133,0.038182,0.314555,0.202688,4.849387,,0.7308,0.7503,0.7113,0.971,0.9962,0.8334
335,0.119754,0.041684,0.319354,0.191922,4.849389,,0.6662,0.6643,0.668,0.9323,0.9832,0.7799
336,0.114163,0.039048,0.311223,0.17691,4.849387,,0.7492,0.7437,0.7547,0.96,0.99,0.8399
337,0.115407,0.038996,0.31655,0.178329,4.849393,,0.6025,0.5877,0.6173,0.9115,0.9763,0.7337
338,0.119234,0.039823,0.314054,0.20359,4.849386,,0.6922,0.733,0.6513,0.9407,0.9882,0.798
339,0.112657,0.038786,0.3145,0.163638,4.849387,,0.6483,0.6507,0.646,0.9372,0.9848,0.7727
340,0.114881,0.038019,0.308251,0.190124,4.849387,,0.5605,0.5457,0.5753,0.8897,0.9668,0.701
341,0.11905,0.041645,0.315427,0.192639,4.849396,,0.8178,0.8057,0.83,0.9872,0.9975,0.8923
342,0.117146,0.036951,0.306185,0.212607,4.849393,,0.7078,0.769,0.6467,0.9587,0.9855,0.8147
343,0.117845,0.038294,0.303657,0.214819,4.849389,,0.6043,0.5763,0.6323,0.9023,0.969,0.7326
344,0.127479,0.04345,0.321608,0.232769,4.849392,,0.673,0.684,0.662,0.941,0.9852,0.7877
345,0.118542,0.03958,0.307511,0.208751,4.849395,,0.775,0.8,0.75,0.9827,0.9987,0.8631
346,0.117932,0.038075,0.307715,0.210938,4.849388,,0.3948,0.3437,0.446,0.7342,0.8583,0.5456
347,0.112546,0.038933,0.299354,0.182459,4.849373,,0.3345,0.3023,0.3667,0.661,0.8027,0.4822
348,0.112466,0.039907,0.305161,0.169964,4.849371,,0.5705,0.5197,0.6213,0.8587,0.9407,0.6963
349,0.113042,0.039359,0.303603,0.178254,4.849379,,0.6203,0.6077,0.633,0.9222,0.9773,0.7493
350,0.114344,0.039935,0.303903,0.184038,4.849382,,0.5935,0.5667,0.6203,0.9142,0.9783,0.7306
351,0.114484,0.038012,0.297228,0.202205,4.84938,,0.7053,0.687,0.7237,0.9587,0.9915,0.813
352,0.110563,0.037137,0.294954,0.182885,4.849386,,0.6113,0.6063,0.6163,0.919,0.9787,0.7403
353,0.111441,0.038883,0.29656,0.179033,4.849391,,0.6018,0.563,0.6407,0.9068,0.9723,0.7324
354,0.109063,0.036602,0.290315,0.181395,4.849385,,0.4943,0.423,0.5657,0.8325,0.9337,0.6404
355,0.107724,0.037449,0.294392,0.163357,4.849382,,0.6888,0.6783,0.6993,0.9517,0.9883,0.801
356,0.111481,0.039359,0.292415,0.18276,4.849386,,0.7398,0.7277,0.752,0.9767,0.996,0.8415
357,0.111938,0.038051,0.295586,0.18725,4.849382,,0.615,0.58,0.65,0.928,0.985,0.7468
358,0.117036,0.041438,0.299312,0.201597,4.849383,,0.6137,0.5767,0.6507,0.9093,0.9758,0.7416
359,0.111048,0.039607,0.294789,0.175638,4.849375,,0.6888,0.646,0.7317,0.9423,0.983,0.796
360,0.109878,0.039666,0.290639,0.173111,4.849379,,0.7397,0.7403,0.739,0.9593,0.9908,0.834
361,0.10768,0.040399,0.290199,0.155875,4.849383,,0.6327,0.64,0.6253,0.9355,0.9872,0.7619
362,0.107649,0.038622,0.287356,0.167156,4.84938,,0.5197,0.439,0.6003,0.8432,0.933,0.6604
363,0.1099,0.038266,0.286719,0.184554,4.849378,,0.7718,0.7837,0.76,0.9782,0.997,0.8605
364,0.105518,0.035478,0.27618,0.181478,4.849377,,0.6563,0.6353,0.6773,0.9368,0.9872,0.7764
365,0.101644,0.03577,0.27383,0.157517,4.849384,,0.6523,0.6357,0.669,0.9382,0.9833,0.7734
366,0.105245,0.036702,0.278671,0.171028,4.849388,,0.4763,0.4037,0.549,0.8223,0.9262,0.6261
367,0.104241,0.038016,0.27391,0.164993,4.849395,,0.5318,0.4807,0.583,0.8508,0.9432,0.6704
368,0.104072,0.035015,0.267182,0.18584,4.84939,,0.6127,0.5427,0.6827,0.9098,0.9772,0.7406
369,0.099959,0.034131,0.259968,0.17187,4.849387,,0.6637,0.673,0.6543,0.9492,0.9885,0.783
370,0.103611,0.037704,0.268103,0.169885,4.849393,,0.5862,0.5717,0.6007,0.909,0.978,0.7219
371,0.099825,0.035998,0.265006,0.156166,4.849385,,0.7323,0.6947,0.77,0.9573,0.9895,0.8282
372,0.101621,0.035854,0.265833,0.167662,4.849387,,0.7765,0.8117,0.7413,0.973,0.9897,0.8625
373,0.104168,0.037647,0.269437,0.17207,4.849385,,0.7713,0.7467,0.796,0.9683,0.9942,0.8556
374,0.096732,0.033195,0.252039,0.164979,4.849385,,0.6035,0.5573,0.6497,0.911,0.9742,0.7333
375,0.106597,0.038493,0.259943,0.197256,4.849382,,0.5455,0.473,0.618,0.8747,0.9568,0.6863
376,0.100325,0.034873,0.252087,0.181599,4.849381,,0.579,0.5743,0.5837,0.9085,0.9763,0.7193
377,0.099139,0.035989,0.251272,0.169947,4.849379,,0.6052,0.54,0.6703,0.8928,0.9623,0.7295
378,0.09914,0.037648,0.256561,0.155708,4.849373,,0.6718,0.6517,0.692,0.9447,0.9885,0.7885
379,0.100345,0.037747,0.255066,0.165311,4.849373,,0.6557,0.659,0.6523,0.9422,0.9872,0.7766
380,0.098762,0.037636,0.249951,0.162058,4.849376,,0.6708,0.6437,0.698,0.9415,0.9882,0.7875
381,0.092877,0.035216,0.237312,0.150159,4.849378,,0.7192,0.714,0.7243,0.9683,0.9933,0.8253
382,0.094491,0.034658,0.237835,0.162643,4.849377,,0.5643,0.5317,0.597,0.8763,0.9547,0.6979
383,0.09633,0.035305,0.234668,0.176324,4.84938,,0.6443,0.5833,0.7053,0.922,0.9763,0.7648
384,0.096663,0.036172,0.233778,0.17597,4.849375,,0.6523,0.613,0.6917,0.9473,0.9897,0.779
385,0.095941,0.036298,0.236494,0.166988,4.849383,,0.5965,0.5777,0.6153,0.914,0.9742,0.732
386,0.093231,0.034543,0.227469,0.168563,4.849379,,0.718,0.686,0.75,0.9568,0.99,0.8209
387,0.088141,0.032935,0.217997,0.154227,4.849374,,0.6212,0.5873,0.655,0.9255,0.9792,0.7489
388,0.097804,0.038456,0.233112,0.174569,4.849364,,0.5422,0.5037,0.5807,0.8718,0.9522,0.6826
389,0.086672,0.033723,0.212952,0.147743,4.849377,,0.7462,0.7583,0.734,0.9647,0.9872,0.8408
390,0.085747,0.034702,0.21191,0.138728,4.84937,,0.7583,0.7613,0.7553,0.971,0.9935,0.8491
391,0.085795,0.033631,0.210281,0.145859,4.849365,,0.6982,0.6967,0.6997,0.953,0.991,0.8065
392,0.090538,0.03795,0.213599,0.154337,4.849366,,0.6045,0.5893,0.6197,0.932,0.9822,0.7414
393,0.08731,0.035016,0.209131,0.151491,4.849368,,0.6348,0.613,0.6567,0.9178,0.9763,0.7574
394,0.08054,0.032121,0.194275,0.13871,4.849372,,0.5468,0.55,0.5437,0.8848,0.9608,0.6899
395,0.079031,0.030265,0.186412,0.147173,4.849374,,0.6925,0.687,0.698,0.9525,0.9903,0.8034
396,0.083642,0.033798,0.189898,0.157959,4.849369,,0.7547,0.764,0.7453,0.9752,0.9935,0.8497
397,0.081124,0.033806,0.187734,0.144021,4.849354,,0.4585,0.4513,0.4657,0.8115,0.9243,0.6117
398,0.081021,0.03306,0.180495,0.156222,4.849354,,0.5708,0.5863,0.5553,0.892,0.9612,0.7074
399,0.078695,0.031874,0.17656,0.151103,4.849359,,0.4917,0.4683,0.515,0.8192,0.92,0.6367
400,0.077204,0.031254,0.172706,0.148986,4.849362,,0.63,0.6103,0.6497,0.9218,0.9798,0.7542
