epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
19,3.042917,2.696025,3.027485,1.085134,4.851406,5.222334,0.0075,0.009,0.006,0.0238,0.0383,0.0206
20,3.0668,2.681436,3.017208,1.334944,4.850716,5.201834,0.0107,0.0133,0.008,0.0327,0.0557,0.0293
21,2.997655,2.643904,2.992552,1.108132,4.850714,5.143876,0.0077,0.0093,0.006,0.0272,0.042,0.0218
22,2.766082,2.449792,2.865267,0.793518,4.851077,4.816364,0.0042,0.0057,0.0027,0.0125,0.0205,0.0122
23,2.259713,1.907511,2.456818,0.927746,4.850987,3.893061,0.0263,0.036,0.0167,0.0803,0.1158,0.0599
24,2.070233,1.738193,2.314415,0.793868,4.851037,3.584442,0.013,0.0143,0.0117,0.034,0.0545,0.0306
25,1.987157,1.657927,2.243668,0.790602,4.851281,3.421803,0.015,0.0177,0.0123,0.0355,0.0522,0.0314
26,1.909363,1.57797,2.173345,0.803551,4.851107,3.28481,0.0107,0.0133,0.008,0.0265,0.0343,0.0237
27,1.911766,1.5538,2.147206,0.986877,4.851119,3.243241,0.0263,0.035,0.0177,0.0757,0.1187,0.0639
28,1.875661,1.511934,2.119201,1.005268,4.850687,3.182737,0.0373,0.049,0.0257,0.0898,0.132,0.0727
29,1.817781,1.47906,2.092951,0.837513,4.850605,3.121747,0.0238,0.028,0.0197,0.068,0.0958,0.0525
30,1.776406,1.454662,2.072795,0.727149,4.850636,3.072436,0.0302,0.0413,0.019,0.0727,0.1067,0.06
31,1.737701,1.428541,2.051041,0.644441,4.850516,3.022752,0.037,0.055,0.019,0.0923,0.1298,0.0721
32,1.710425,1.380964,2.022631,0.757127,4.850603,2.947033,0.0463,0.0573,0.0353,0.1302,0.1817,0.0967
33,1.562981,1.208536,1.893913,0.887657,4.85031,2.655017,0.0392,0.0503,0.028,0.1102,0.1507,0.0795
34,1.322369,0.984419,1.711992,0.754015,4.850197,2.269956,0.0767,0.094,0.0593,0.2042,0.2943,0.1493
35,1.223204,0.898121,1.644696,0.648593,4.850035,2.131972,0.0668,0.0943,0.0393,0.1823,0.2625,0.1357
36,1.194518,0.880268,1.625037,0.595866,4.850095,2.079569,0.0627,0.0763,0.049,0.1852,0.2793,0.1359
37,1.114551,0.814447,1.566929,0.511138,4.850069,1.951035,0.0493,0.065,0.0337,0.1442,0.2133,0.1046
38,1.106388,0.79472,1.538338,0.604276,4.850025,1.915115,0.101,0.136,0.066,0.2958,0.4227,0.2041
39,1.052983,0.74683,1.494843,0.573872,4.850015,1.82494,0.083,0.1133,0.0527,0.2423,0.3528,0.1711
40,1.002211,0.704332,1.446346,0.528628,4.849865,1.758323,0.097,0.1153,0.0787,0.296,0.4365,0.204
41,0.916665,0.621553,1.387481,0.497291,4.849776,1.60565,0.1288,0.1447,0.113,0.3357,0.4613,0.2368
42,0.814868,0.523468,1.285855,0.493579,4.849837,1.434065,0.1123,0.164,0.0607,0.3162,0.4403,0.2185
43,0.791738,0.493885,1.265071,0.535188,4.849887,1.374208,0.159,0.233,0.085,0.4093,0.5487,0.2827
44,0.746372,0.455669,1.220702,0.507768,4.849947,1.298813,0.1273,0.1847,0.07,0.3237,0.4463,0.2296
45,0.708338,0.415554,1.1656,0.564408,4.849898,1.20447,0.1112,0.157,0.0653,0.2948,0.4197,0.2109
46,0.668318,0.39186,1.136429,0.46698,4.849896,1.162767,0.1217,0.173,0.0703,0.3175,0.4387,0.2256
47,0.619319,0.347271,1.076391,0.483262,4.849938,1.058249,0.1253,0.147,0.1037,0.3263,0.455,0.2333
48,0.567116,0.297672,1.026763,0.479019,4.849969,0.964242,0.097,0.1023,0.0917,0.25,0.3575,0.1845
49,0.51492,0.248613,0.958107,0.514078,4.849932,0.845885,0.1498,0.1733,0.1263,0.3767,0.5093,0.2652
50,0.480218,0.209808,0.895345,0.588895,4.84989,0.7644,0.2748,0.3557,0.194,0.5565,0.6925,0.4091
51,0.444778,0.187466,0.861077,0.514105,4.849914,0.735939,0.3095,0.372,0.247,0.6222,0.7622,0.4547
52,0.394247,0.153293,0.797652,0.473111,4.849928,0.641089,0.297,0.3533,0.2407,0.6048,0.7543,0.4414
53,0.384296,0.148406,0.781994,0.456914,4.849905,0.628958,0.3365,0.4207,0.2523,0.6488,0.7852,0.4812
54,0.39543,0.142323,0.774995,0.580603,4.849899,0.608299,0.308,0.3437,0.2723,0.6117,0.7588,0.4512
55,0.366552,0.125344,0.73058,0.557015,4.849868,0.554104,0.361,0.4873,0.2347,0.6387,0.7632,0.4918
56,0.353415,0.121904,0.724322,0.500577,4.849893,0.542259,0.4285,0.519,0.338,0.726,0.8503,0.5637
57,0.327464,0.113822,0.709302,0.401259,4.849879,0.514306,0.4188,0.585,0.2527,0.6922,0.7977,0.5452
58,0.314746,0.10812,0.690175,0.376898,4.849841,0.498982,0.4765,0.6047,0.3483,0.7545,0.8603,0.6025
59,0.322868,0.102451,0.677868,0.486398,4.849843,0.477411,0.3838,0.4857,0.282,0.6915,0.8207,0.5227
60,0.323097,0.102924,0.67721,0.483716,4.849845,0.481972,0.338,0.3847,0.2913,0.6475,0.7768,0.4798
61,0.315083,0.098166,0.675547,0.461558,4.849821,0.469316,0.2892,0.326,0.2523,0.59,0.7367,0.431
62,0.311398,0.098632,0.6663,0.447387,4.849837,0.469185,0.3697,0.4,0.3393,0.6682,0.7903,0.5076
63,0.308955,0.096577,0.658233,0.456073,4.84985,0.461226,0.3122,0.3917,0.2327,0.5995,0.7385,0.4468
64,0.303063,0.092794,0.654319,0.453498,4.849794,0.438578,0.3918,0.4827,0.301,0.7023,0.8292,0.5322
65,0.294956,0.093034,0.646228,0.410076,4.849827,0.437272,0.39,0.531,0.249,0.6948,0.8117,0.5282
66,0.295935,0.093581,0.647667,0.412549,4.849809,0.436912,0.403,0.4637,0.3423,0.7278,0.8502,0.5491
67,0.28259,0.084541,0.629093,0.404415,4.849787,0.411579,0.2347,0.2593,0.21,0.5402,0.6978,0.3794
68,0.279514,0.084188,0.624532,0.393337,4.84981,0.408854,0.2975,0.3673,0.2277,0.6062,0.7563,0.4415
69,0.275085,0.081647,0.625005,0.380441,4.849811,0.399477,0.313,0.3783,0.2477,0.63,0.7705,0.4582
70,0.273187,0.079098,0.612921,0.398872,4.849782,0.393582,0.3495,0.4563,0.2427,0.6575,0.7828,0.4907
71,0.269327,0.077054,0.612148,0.385293,4.849788,0.390179,0.2297,0.2997,0.1597,0.5012,0.6423,0.3615
72,0.260718,0.07463,0.595321,0.367913,4.849782,0.379573,0.3498,0.4323,0.2673,0.6648,0.7993,0.4936
73,0.250569,0.072534,0.583481,0.334562,4.84979,0.365412,0.2117,0.2443,0.179,0.4753,0.6268,0.342
74,0.253406,0.068334,0.578166,0.382223,4.849787,0.360221,0.2213,0.2443,0.1983,0.4955,0.6425,0.3542
75,0.24597,0.06748,0.574417,0.350147,4.84978,0.347018,0.3527,0.4153,0.29,0.6817,0.816,0.5023
76,0.244087,0.069248,0.571085,0.331364,4.849772,0.351539,0.3605,0.397,0.324,0.6945,0.8198,0.5097
77,0.237263,0.06488,0.562635,0.329788,4.84974,0.330958,0.2528,0.3083,0.1973,0.5535,0.6995,0.3959
78,0.245441,0.067261,0.572376,0.350965,4.849728,0.346015,0.215,0.2707,0.1593,0.491,0.6522,0.3508
79,0.245952,0.066017,0.571429,0.361467,4.849728,0.34535,0.262,0.319,0.205,0.5692,0.7238,0.4072
80,0.239018,0.061469,0.555868,0.365263,4.849761,0.331004,0.2475,0.2873,0.2077,0.5598,0.7165,0.3954
81,0.245349,0.06466,0.562144,0.379845,4.849756,0.339139,0.36,0.4477,0.2723,0.6792,0.802,0.5043
82,0.245794,0.063854,0.568047,0.380679,4.84973,0.335779,0.229,0.2343,0.2237,0.5128,0.6653,0.3665
83,0.231668,0.060236,0.547271,0.338287,4.849744,0.323176,0.2905,0.3173,0.2637,0.6182,0.7695,0.4394
84,0.237336,0.063651,0.559802,0.338137,4.849706,0.332822,0.172,0.1707,0.1733,0.4328,0.5903,0.3039
85,0.231733,0.061836,0.548128,0.333783,4.84971,0.318468,0.4088,0.47,0.3477,0.744,0.857,0.5575
86,0.235519,0.060915,0.555384,0.348329,4.849733,0.325973,0.2238,0.2403,0.2073,0.523,0.675,0.3655
87,0.237613,0.060207,0.542568,0.389553,4.84975,0.315319,0.434,0.5427,0.3253,0.7368,0.8477,0.5703
88,0.222273,0.060072,0.539818,0.288886,4.849707,0.319299,0.3235,0.332,0.315,0.642,0.7923,0.4719
89,0.221504,0.055458,0.534806,0.315486,4.849721,0.311721,0.4887,0.528,0.4493,0.8005,0.8945,0.6257
90,0.234788,0.059489,0.541092,0.376523,4.849719,0.314233,0.2372,0.2707,0.2037,0.5513,0.7033,0.385
91,0.224726,0.055708,0.527383,0.352597,4.849701,0.301499,0.2382,0.2923,0.184,0.5198,0.6722,0.3754
92,0.231728,0.057103,0.537323,0.373845,4.849724,0.310693,0.3193,0.3357,0.303,0.6333,0.7807,0.4646
93,0.214323,0.052194,0.517759,0.319828,4.849705,0.288709,0.2825,0.298,0.267,0.6055,0.7522,0.4311
94,0.223482,0.051491,0.516017,0.385977,4.849721,0.289126,0.2105,0.218,0.203,0.4728,0.6195,0.339
95,0.222045,0.053517,0.520146,0.358599,4.849713,0.294402,0.3128,0.321,0.3047,0.6187,0.7552,0.4538
96,0.208356,0.051863,0.521886,0.27336,4.849719,0.292643,0.3182,0.3847,0.2517,0.6468,0.7827,0.4684
97,0.224759,0.056077,0.532088,0.341932,4.849712,0.306019,0.1758,0.1927,0.159,0.4488,0.6022,0.3116
98,0.217648,0.052782,0.520876,0.33258,4.849727,0.292775,0.4292,0.4617,0.3967,0.7427,0.852,0.5694
99,0.219563,0.052705,0.522564,0.34432,4.849712,0.291441,0.33,0.3297,0.3303,0.6588,0.803,0.4796
100,0.227396,0.053751,0.517291,0.39805,4.849701,0.292921,0.3122,0.3093,0.315,0.6435,0.7758,0.4628
101,0.215188,0.050889,0.510308,0.344799,4.849672,0.283289,0.26,0.2947,0.2253,0.5488,0.6947,0.3982
102,0.215926,0.052768,0.514724,0.330909,4.84966,0.290454,0.2198,0.2023,0.2373,0.485,0.6375,0.3517
103,0.209543,0.049703,0.503151,0.323792,4.84967,0.280372,0.2097,0.2443,0.175,0.4927,0.6488,0.3467
104,0.204052,0.047151,0.492207,0.319845,4.849662,0.269863,0.3288,0.3937,0.264,0.639,0.7752,0.4732
105,0.20153,0.043934,0.488294,0.329544,4.849637,0.258828,0.2905,0.3407,0.2403,0.6023,0.7405,0.4331
106,0.20162,0.04459,0.480362,0.336903,4.849632,0.260288,0.271,0.257,0.285,0.5763,0.7238,0.4137
107,0.209206,0.044571,0.482693,0.385715,4.849605,0.258393,0.3167,0.326,0.3073,0.6482,0.7908,0.4659
108,0.212713,0.047587,0.495606,0.371111,4.849604,0.26994,0.4147,0.488,0.3413,0.732,0.8403,0.5566
109,0.199141,0.046256,0.487674,0.301153,4.849635,0.263671,0.143,0.13,0.156,0.376,0.5153,0.262
110,0.19621,0.045061,0.479166,0.301536,4.849647,0.258567,0.2637,0.3173,0.21,0.5823,0.7228,0.4124
111,0.201301,0.043376,0.473776,0.355,4.849624,0.251012,0.2268,0.2607,0.193,0.5417,0.7015,0.3729
112,0.199174,0.042705,0.478182,0.337612,4.849624,0.251376,0.3002,0.376,0.2243,0.6098,0.7382,0.4416
113,0.199314,0.041979,0.479293,0.339556,4.849624,0.252355,0.2005,0.1843,0.2167,0.477,0.6397,0.3369
114,0.195422,0.040687,0.467621,0.341068,4.849646,0.242911,0.2863,0.31,0.2627,0.6088,0.751,0.4339
115,0.191188,0.041261,0.470102,0.30445,4.849628,0.246811,0.2437,0.2563,0.231,0.5505,0.6968,0.3889
116,0.198076,0.040993,0.472974,0.349323,4.849625,0.24437,0.2822,0.286,0.2783,0.6305,0.7897,0.441
117,0.188183,0.040376,0.462749,0.304372,4.849623,0.237329,0.32,0.3793,0.2607,0.639,0.7767,0.4656
118,0.186197,0.040422,0.458825,0.296385,4.849615,0.237002,0.3432,0.3473,0.339,0.692,0.8233,0.4977
119,0.183075,0.039421,0.456183,0.284624,4.849588,0.23521,0.2838,0.323,0.2447,0.5977,0.7303,0.4297
120,0.190466,0.038214,0.454805,0.341496,4.849597,0.234409,0.2765,0.309,0.244,0.6052,0.7607,0.429
121,0.188678,0.037095,0.450514,0.345359,4.849583,0.226588,0.3525,0.3393,0.3657,0.7025,0.8358,0.5065
122,0.182104,0.03571,0.447001,0.312555,4.84961,0.226088,0.242,0.2487,0.2353,0.5382,0.6847,0.3837
123,0.192693,0.034674,0.442278,0.398429,4.849598,0.219354,0.3987,0.436,0.3613,0.7268,0.8483,0.5456
124,0.183187,0.035166,0.441677,0.33474,4.849589,0.217825,0.361,0.3683,0.3537,0.6933,0.8265,0.5102
125,0.180962,0.034505,0.439019,0.325886,4.849604,0.218474,0.5657,0.6133,0.518,0.8515,0.9262,0.6907
126,0.178805,0.034768,0.440218,0.30994,4.849587,0.216714,0.4248,0.474,0.3757,0.757,0.8708,0.5712
127,0.169379,0.033832,0.434521,0.260659,4.849598,0.21385,0.3467,0.378,0.3153,0.703,0.8388,0.5038
128,0.174551,0.034121,0.429026,0.300355,4.849601,0.215142,0.31,0.333,0.287,0.6325,0.7668,0.457
129,0.17386,0.033218,0.428909,0.302758,4.849597,0.210732,0.4132,0.4233,0.403,0.7632,0.8775,0.5655
130,0.171097,0.032758,0.431851,0.281368,4.849604,0.212289,0.4083,0.4503,0.3663,0.7563,0.8765,0.5619
131,0.175378,0.033209,0.425567,0.319032,4.849617,0.208233,0.372,0.4333,0.3107,0.732,0.8673,0.531
132,0.173297,0.032682,0.419797,0.317939,4.849577,0.204038,0.5443,0.6207,0.468,0.8597,0.9418,0.6793
133,0.171662,0.032575,0.421528,0.303243,4.849593,0.206961,0.483,0.5667,0.3993,0.7938,0.8942,0.6209
134,0.168089,0.03115,0.410576,0.303732,4.849596,0.201662,0.5675,0.6487,0.4863,0.8707,0.9342,0.6972
135,0.168155,0.032392,0.419969,0.286375,4.849611,0.201502,0.5132,0.596,0.4303,0.8415,0.9278,0.6563
136,0.165287,0.03134,0.411979,0.284957,4.84957,0.197767,0.3435,0.4153,0.2717,0.6723,0.8002,0.4915
137,0.169456,0.033295,0.421467,0.287012,4.849637,0.204687,0.4158,0.511,0.3207,0.6955,0.8028,0.544
138,0.165103,0.031005,0.411719,0.285642,4.849591,0.197599,0.4265,0.4963,0.3567,0.7467,0.8612,0.57
139,0.169979,0.032471,0.418901,0.299005,4.849604,0.202426,0.462,0.5113,0.4127,0.8052,0.9043,0.6114
140,0.170399,0.033109,0.414986,0.304703,4.849599,0.201754,0.4737,0.566,0.3813,0.7743,0.8688,0.6076
141,0.164462,0.031574,0.414896,0.272726,4.849587,0.200511,0.4858,0.6147,0.357,0.7862,0.8823,0.6195
142,0.169477,0.031742,0.41878,0.298023,4.849611,0.203845,0.4042,0.4897,0.3187,0.7287,0.8483,0.5498
143,0.165987,0.030197,0.407963,0.299916,4.849616,0.197787,0.5883,0.671,0.5057,0.8508,0.9222,0.7052
144,0.168778,0.030377,0.410452,0.31636,4.849624,0.194888,0.4985,0.5997,0.3973,0.7985,0.886,0.6322
145,0.164374,0.030079,0.409602,0.290037,4.849609,0.193963,0.482,0.533,0.431,0.7993,0.9012,0.6227
146,0.161804,0.031595,0.40908,0.266621,4.849611,0.194579,0.4872,0.5283,0.446,0.8232,0.9168,0.6323
147,0.161988,0.028963,0.406596,0.282456,4.8496,0.194744,0.4177,0.479,0.3563,0.7273,0.8385,0.556
148,0.161012,0.029098,0.398681,0.288874,4.849609,0.19031,0.4615,0.5213,0.4017,0.7835,0.8792,0.6027
149,0.166496,0.030156,0.403579,0.313552,4.849598,0.191459,0.4183,0.416,0.4207,0.7712,0.8922,0.5739
150,0.158926,0.029628,0.403308,0.266211,4.849604,0.19075,0.4563,0.5287,0.384,0.7997,0.9098,0.6057
151,0.161627,0.028775,0.400241,0.292885,4.849618,0.189421,0.4852,0.5333,0.437,0.8138,0.9035,0.6284
152,0.166406,0.028157,0.399666,0.329803,4.849605,0.187002,0.4085,0.443,0.374,0.768,0.8847,0.5643
153,0.162764,0.028506,0.399808,0.303285,4.849589,0.187806,0.521,0.5323,0.5097,0.854,0.939,0.6649
154,0.16481,0.029588,0.404516,0.303438,4.849591,0.191591,0.4565,0.5853,0.3277,0.7847,0.8818,0.5999
155,0.159026,0.029992,0.403464,0.264671,4.849564,0.191371,0.7158,0.7907,0.641,0.941,0.9753,0.8139
156,0.154554,0.027073,0.395493,0.264864,4.849582,0.181287,0.4593,0.5377,0.381,0.805,0.9055,0.6096
157,0.15566,0.027597,0.389929,0.278469,4.849565,0.179655,0.6422,0.747,0.5373,0.9055,0.9572,0.7555
158,0.150567,0.027089,0.387061,0.248605,4.84956,0.182569,0.484,0.5423,0.4257,0.8078,0.9005,0.6262
159,0.155182,0.027098,0.390907,0.274437,4.849601,0.182211,0.5365,0.5357,0.5373,0.8692,0.9403,0.6793
160,0.160833,0.028035,0.390045,0.30749,4.849577,0.184776,0.7443,0.744,0.7447,0.9485,0.9803,0.8345
161,0.156918,0.027487,0.38959,0.286062,4.849557,0.182242,0.6237,0.727,0.5203,0.888,0.948,0.7377
162,0.155156,0.028252,0.387482,0.273338,4.849567,0.182947,0.5192,0.5983,0.44,0.8505,0.9313,0.6626
163,0.150374,0.026027,0.385372,0.258313,4.84956,0.176356,0.5843,0.6077,0.561,0.8828,0.9478,0.713
164,0.154792,0.026365,0.380492,0.294682,4.849594,0.173538,0.7165,0.781,0.652,0.9422,0.9782,0.8145
165,0.156432,0.026721,0.389056,0.288277,4.84956,0.180104,0.5465,0.5513,0.5417,0.8582,0.9327,0.6813
166,0.160062,0.028318,0.396578,0.291031,4.849556,0.186855,0.6253,0.6893,0.5613,0.9092,0.9605,0.7475
167,0.147876,0.026485,0.382037,0.24472,4.849574,0.175458,0.5533,0.6083,0.4983,0.8487,0.9252,0.6801
168,0.154291,0.027178,0.388701,0.273105,4.849575,0.179201,0.5535,0.5927,0.5143,0.8627,0.937,0.6874
169,0.153675,0.027335,0.388969,0.265702,4.849588,0.182585,0.66,0.696,0.624,0.917,0.9665,0.7708
170,0.159282,0.026193,0.380633,0.323278,4.8496,0.176384,0.5968,0.607,0.5867,0.8767,0.9403,0.7197
171,0.143215,0.023137,0.357942,0.272055,4.849548,0.157789,0.6858,0.754,0.6177,0.9268,0.9715,0.7902
172,0.153197,0.025157,0.371012,0.30429,4.849571,0.169988,0.7257,0.695,0.7563,0.932,0.9647,0.8163
173,0.150708,0.024466,0.369015,0.296144,4.849571,0.165804,0.374,0.3467,0.4013,0.7165,0.8422,0.5271
174,0.153767,0.024928,0.376689,0.29904,4.849589,0.173695,0.668,0.7323,0.6037,0.9032,0.9523,0.769
175,0.145726,0.022508,0.361259,0.285566,4.849584,0.16009,0.5087,0.565,0.4523,0.8247,0.9157,0.6485
176,0.145351,0.022418,0.358542,0.288195,4.849575,0.15842,0.6872,0.6653,0.709,0.9228,0.9617,0.7889
177,0.148813,0.023902,0.36529,0.291851,4.849567,0.164413,0.6143,0.678,0.5507,0.8902,0.952,0.7335
178,0.146928,0.022856,0.359488,0.295506,4.849555,0.158482,0.5057,0.5007,0.5107,0.8307,0.9118,0.6456
179,0.146206,0.023035,0.35973,0.288065,4.849523,0.160771,0.4225,0.373,0.472,0.7675,0.8797,0.5759
180,0.138416,0.022316,0.351253,0.251848,4.84955,0.158824,0.4512,0.4917,0.4107,0.7818,0.8873,0.5969
181,0.149842,0.023258,0.357406,0.313415,4.849582,0.162304,0.642,0.6357,0.6483,0.9135,0.965,0.7608
182,0.142481,0.022968,0.35025,0.279332,4.849565,0.156016,0.6795,0.7213,0.6377,0.9235,0.9668,0.7842
183,0.147549,0.022109,0.35583,0.307446,4.849552,0.158955,0.6718,0.6843,0.6593,0.915,0.9595,0.7772
184,0.142094,0.020383,0.347156,0.296406,4.849559,0.149532,0.619,0.6447,0.5933,0.8905,0.9473,0.7361
185,0.138209,0.021817,0.344506,0.266604,4.849558,0.151359,0.775,0.762,0.788,0.9492,0.9742,0.8515
186,0.13438,0.019036,0.329146,0.280808,4.849536,0.14056,0.566,0.568,0.564,0.8597,0.9337,0.6949
187,0.131159,0.020608,0.336429,0.239169,4.849548,0.146024,0.5495,0.546,0.553,0.8645,0.9362,0.6855
188,0.128787,0.020611,0.343179,0.212242,4.849564,0.149172,0.6428,0.746,0.5397,0.8888,0.9483,0.7497
189,0.133179,0.019325,0.333338,0.264315,4.849537,0.143031,0.4763,0.5603,0.3923,0.7917,0.8877,0.614
190,0.134247,0.019665,0.336081,0.264727,4.84955,0.145389,0.4308,0.477,0.3847,0.7562,0.8692,0.5754
191,0.129987,0.019247,0.33171,0.246459,4.849551,0.141651,0.7358,0.7343,0.7373,0.943,0.9718,0.8254
192,0.131472,0.019955,0.336654,0.245755,4.849538,0.143075,0.632,0.625,0.639,0.9043,0.9528,0.75
193,0.131138,0.019742,0.32704,0.26066,4.849557,0.137991,0.6372,0.6743,0.6,0.9083,0.9583,0.7554
194,0.133111,0.019952,0.32901,0.266092,4.84953,0.144266,0.5687,0.597,0.5403,0.871,0.9388,0.6986
195,0.136032,0.018971,0.325382,0.298788,4.849523,0.13806,0.6947,0.7463,0.643,0.9042,0.9467,0.7864
196,0.134338,0.018465,0.331118,0.282274,4.849545,0.13771,0.5817,0.622,0.5413,0.8678,0.9362,0.7079
197,0.13512,0.017998,0.329849,0.291183,4.849515,0.137745,0.549,0.592,0.506,0.8468,0.9155,0.6797
198,0.132941,0.019725,0.328379,0.26881,4.849536,0.141227,0.5362,0.628,0.4443,0.8203,0.9012,0.6622
199,0.129415,0.017907,0.318624,0.270609,4.849547,0.134593,0.6675,0.706,0.629,0.9168,0.9577,0.7749
200,0.122581,0.016772,0.308429,0.249803,4.849526,0.125224,0.6918,0.7253,0.6583,0.9105,0.949,0.7868
201,0.130037,0.018211,0.31669,0.278413,4.849549,0.130998,0.5353,0.5587,0.512,0.8615,0.9307,0.6737
202,0.119217,0.016931,0.310166,0.22163,4.849531,0.129345,0.7605,0.759,0.762,0.9372,0.9622,0.8378
203,0.122329,0.016118,0.300804,0.262986,4.84955,0.122431,0.5855,0.597,0.574,0.8933,0.9527,0.7181
204,0.126017,0.01607,0.303424,0.283905,4.849546,0.123012,0.648,0.687,0.609,0.9082,0.9548,0.7604
205,0.124801,0.01602,0.30333,0.27625,4.849549,0.122848,0.7563,0.7427,0.77,0.9448,0.9685,0.8395
206,0.127411,0.01825,0.316663,0.260662,4.849535,0.131161,0.617,0.6243,0.6097,0.892,0.947,0.7347
207,0.127973,0.016857,0.311077,0.279211,4.849507,0.129187,0.698,0.7327,0.6633,0.9232,0.9607,0.7965
208,0.12194,0.016952,0.308434,0.244362,4.849507,0.125803,0.5762,0.6323,0.52,0.8643,0.9342,0.7014
209,0.119475,0.015977,0.298131,0.248955,4.849532,0.121206,0.6638,0.7093,0.6183,0.899,0.9457,0.7662
210,0.120611,0.0162,0.298789,0.254356,4.849502,0.121697,0.6145,0.6137,0.6153,0.8912,0.9493,0.7346
211,0.124519,0.017382,0.300915,0.271219,4.849525,0.123548,0.6568,0.6717,0.642,0.909,0.9557,0.7645
212,0.122712,0.016217,0.300823,0.26307,4.849492,0.125453,0.7427,0.7577,0.7277,0.9468,0.9753,0.8332
213,0.124162,0.016991,0.307456,0.258962,4.849482,0.127824,0.719,0.7667,0.6713,0.9227,0.9583,0.8088
214,0.117544,0.016909,0.303249,0.222379,4.849521,0.125462,0.7288,0.7363,0.7213,0.9467,0.9765,0.8233
215,0.113024,0.015955,0.288765,0.219995,4.849512,0.119005,0.601,0.6533,0.5487,0.894,0.954,0.728
216,0.117458,0.015494,0.289644,0.250654,4.849506,0.118595,0.705,0.744,0.666,0.9133,0.9542,0.7968
217,0.124959,0.016598,0.302737,0.274631,4.849539,0.124286,0.7502,0.803,0.6973,0.937,0.9678,0.832
218,0.119419,0.015425,0.292194,0.260405,4.849519,0.118926,0.6647,0.6863,0.643,0.9032,0.9498,0.7676
219,0.120618,0.015581,0.290253,0.27093,4.849534,0.117998,0.6505,0.6677,0.6333,0.9072,0.9538,0.7627
220,0.117655,0.016008,0.295251,0.240969,4.849513,0.120542,0.6765,0.7203,0.6327,0.9222,0.9633,0.7833
221,0.110682,0.015199,0.283918,0.217365,4.849512,0.114138,0.7822,0.784,0.7803,0.954,0.9767,0.8586
222,0.116696,0.015118,0.288591,0.251332,4.849524,0.114506,0.7065,0.7437,0.6693,0.9085,0.9467,0.7948
223,0.115725,0.01479,0.284026,0.252072,4.849516,0.114957,0.7153,0.7297,0.701,0.9123,0.9483,0.8023
224,0.121453,0.015182,0.288959,0.281067,4.849539,0.116322,0.7252,0.78,0.6703,0.9157,0.9495,0.8082
225,0.114841,0.014785,0.283848,0.248365,4.849518,0.112062,0.7577,0.757,0.7583,0.9493,0.974,0.8418
226,0.111656,0.014728,0.285383,0.224195,4.849531,0.113773,0.6457,0.556,0.7353,0.9153,0.9542,0.7622
227,0.119953,0.016202,0.292594,0.259702,4.849512,0.119475,0.6843,0.6913,0.6773,0.9228,0.9625,0.7888
