epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
33,0.193725,0.041867,0.458646,0.337954,4.825947,0.240891,0.7093,0.9357,0.483,0.8873,0.9387,0.7891
34,0.187059,0.039411,0.451361,0.319991,4.825952,0.231708,0.7587,0.917,0.6003,0.9337,0.968,0.8357
35,0.183381,0.039052,0.446736,0.305236,4.825953,0.22864,0.7892,0.9133,0.665,0.9622,0.9858,0.8639
36,0.183437,0.039306,0.447064,0.305272,4.825948,0.226843,0.8185,0.9557,0.6813,0.962,0.987,0.8811
37,0.173917,0.037877,0.434186,0.269559,4.825946,0.220257,0.7288,0.8907,0.567,0.9167,0.9578,0.8136
38,0.180674,0.037699,0.439475,0.306762,4.825942,0.222611,0.796,0.9357,0.6563,0.9542,0.9827,0.8658
39,0.178136,0.037507,0.434032,0.300677,4.82594,0.218486,0.6913,0.768,0.6147,0.9347,0.9757,0.7962
40,0.17274,0.035734,0.424962,0.288965,4.825937,0.211749,0.8615,0.9053,0.8177,0.9915,0.9975,0.9188
41,0.173024,0.035109,0.419929,0.303432,4.825925,0.207026,0.796,0.8617,0.7303,0.9738,0.9925,0.8728
42,0.162016,0.033227,0.408122,0.259573,4.825929,0.198577,0.8173,0.879,0.7557,0.9738,0.9923,0.8855
43,0.169647,0.033443,0.409855,0.306006,4.825924,0.200379,0.8147,0.841,0.7883,0.9795,0.9948,0.8863
44,0.159419,0.030531,0.391876,0.284097,4.825942,0.185843,0.8388,0.839,0.8387,0.9812,0.9927,0.9014
45,0.163932,0.032495,0.399689,0.290752,4.825946,0.192596,0.8425,0.8613,0.8237,0.9843,0.9963,0.9047
46,0.160682,0.030845,0.393688,0.287138,4.82596,0.188242,0.7793,0.8553,0.7033,0.969,0.9915,0.8611
47,0.149969,0.02873,0.38312,0.244861,4.825946,0.179413,0.8523,0.8993,0.8053,0.9865,0.9965,0.9109
48,0.152082,0.029451,0.382897,0.255841,4.825928,0.179835,0.6733,0.7023,0.6443,0.9427,0.979,0.7874
49,0.150005,0.028773,0.376975,0.255413,4.825928,0.175956,0.8287,0.8603,0.797,0.977,0.993,0.895
50,0.145696,0.027956,0.369733,0.243554,4.825912,0.170442,0.8418,0.9017,0.782,0.984,0.9953,0.9046
51,0.148915,0.026946,0.363587,0.28099,4.825923,0.165344,0.8237,0.8633,0.784,0.9813,0.9942,0.8924
52,0.139485,0.02529,0.356505,0.237096,4.825936,0.161811,0.8217,0.826,0.8173,0.9852,0.9975,0.8937
53,0.139875,0.024418,0.349891,0.255963,4.82592,0.156303,0.9228,0.9457,0.9,0.9958,0.9995,0.9558
54,0.134313,0.024512,0.347648,0.220911,4.825921,0.157142,0.8627,0.9243,0.801,0.9807,0.9935,0.9147
55,0.137326,0.023027,0.340369,0.261425,4.825898,0.150707,0.8862,0.9623,0.81,0.9872,0.9973,0.9308
56,0.132811,0.021301,0.328829,0.260239,4.825899,0.141637,0.9373,0.9617,0.913,0.9955,0.999,0.9637
57,0.136924,0.021756,0.329005,0.284122,4.825896,0.143632,0.9532,0.9913,0.915,0.9963,0.9987,0.9727
58,0.1316,0.020023,0.318642,0.275679,4.825895,0.135049,0.8712,0.9357,0.8067,0.981,0.9925,0.9193
59,0.130104,0.019893,0.314032,0.273574,4.82588,0.13331,0.9152,0.9703,0.86,0.9913,0.998,0.9485
60,0.123203,0.019059,0.304403,0.247504,4.82587,0.128085,0.9312,0.9793,0.883,0.9913,0.9972,0.9584
61,0.12101,0.018149,0.297534,0.248745,4.825861,0.123941,0.8937,0.9443,0.843,0.9927,0.9987,0.9376
62,0.125405,0.019183,0.301331,0.266017,4.82586,0.127669,0.931,0.985,0.877,0.9938,0.9985,0.9587
63,0.117274,0.017927,0.291336,0.234352,4.825858,0.122017,0.9208,0.954,0.8877,0.9932,0.9975,0.9532
64,0.11476,0.018127,0.288985,0.220478,4.825854,0.121088,0.9107,0.9817,0.8397,0.9885,0.9967,0.9447
65,0.115424,0.017512,0.286195,0.232802,4.825863,0.118823,0.9385,0.986,0.891,0.9963,0.9993,0.9641
66,0.110554,0.017302,0.280083,0.211434,4.825848,0.115761,0.9383,0.9863,0.8903,0.9953,0.999,0.9636
67,0.112167,0.016964,0.278293,0.226488,4.825845,0.115088,0.8987,0.9647,0.8327,0.989,0.9965,0.9383
68,0.11211,0.01708,0.275908,0.229525,4.825845,0.113978,0.9648,0.9893,0.9403,0.999,0.9998,0.9804
69,0.113898,0.017484,0.277971,0.235749,4.825832,0.115767,0.9525,0.991,0.914,0.9968,0.9995,0.9724
70,0.108174,0.016581,0.26948,0.216079,4.825836,0.110884,0.9425,0.9717,0.9133,0.998,0.9998,0.9679
71,0.105701,0.01573,0.262892,0.214812,4.82583,0.106765,0.9582,0.968,0.9483,0.999,1.0,0.9774
72,0.104231,0.016226,0.260973,0.206352,4.825832,0.105374,0.9543,0.9787,0.93,0.9992,0.9998,0.9745
73,0.10788,0.015825,0.259987,0.233885,4.825828,0.105131,0.9198,0.9633,0.8763,0.9927,0.999,0.9521
74,0.105361,0.016067,0.259972,0.215939,4.825824,0.105316,0.9542,0.989,0.9193,0.9985,0.9995,0.9743
75,0.104872,0.015048,0.250857,0.232393,4.825817,0.100609,0.976,0.9903,0.9617,0.9993,1.0,0.9869
76,0.102707,0.015132,0.249756,0.219316,4.825814,0.100226,0.9367,0.9897,0.8837,0.9937,0.9985,0.9623
77,0.10582,0.015466,0.252563,0.233577,4.825806,0.102181,0.9452,0.9907,0.8997,0.9945,0.9987,0.9673
78,0.09748,0.014344,0.238691,0.206055,4.825806,0.095107,0.9468,0.9687,0.925,0.9977,0.9998,0.9698
79,0.101937,0.01445,0.240685,0.232281,4.825801,0.095652,0.951,0.9843,0.9177,0.9968,0.9997,0.9714
80,0.101493,0.014989,0.239973,0.226807,4.825798,0.097345,0.9453,0.9363,0.9543,0.9973,1.0,0.9687
81,0.100929,0.014594,0.238333,0.228329,4.825799,0.09527,0.8848,0.958,0.8117,0.987,0.996,0.9296
82,0.101667,0.015638,0.242488,0.220511,4.825792,0.099284,0.9608,0.9903,0.9313,0.9978,0.9997,0.9772
83,0.09526,0.014289,0.229564,0.205749,4.825795,0.091967,0.9358,0.985,0.8867,0.9962,0.9988,0.9627
84,0.09776,0.014433,0.229998,0.22081,4.825794,0.092577,0.9182,0.9893,0.847,0.9887,0.9977,0.9491
85,0.100083,0.014637,0.231679,0.232856,4.825793,0.093045,0.9463,0.986,0.9067,0.9965,0.9997,0.9691
86,0.092497,0.013402,0.219713,0.207741,4.825786,0.08682,0.9795,0.996,0.963,0.9997,1.0,0.9891
87,0.097828,0.014362,0.227108,0.226004,4.825782,0.091702,0.9457,0.9817,0.9097,0.997,0.9997,0.9684
88,0.092664,0.014003,0.219184,0.206501,4.82578,0.087504,0.9822,0.9793,0.985,1.0,1.0,0.9905
89,0.095869,0.014211,0.220655,0.224549,4.825779,0.08818,0.9282,0.9487,0.9077,0.9975,0.9995,0.9593
90,0.096157,0.014265,0.219672,0.227224,4.825781,0.088667,0.9483,0.9613,0.9353,0.9987,0.9997,0.9715
91,0.092031,0.013801,0.21236,0.213932,4.82578,0.084986,0.9665,0.9907,0.9423,0.9995,0.9998,0.9815
92,0.092822,0.014441,0.219442,0.204458,4.825782,0.088777,0.9688,0.982,0.9557,0.9992,1.0,0.9829
93,0.090657,0.013977,0.20993,0.207191,4.825783,0.085075,0.893,0.866,0.92,0.9915,0.999,0.937
94,0.093982,0.014378,0.211943,0.223886,4.825783,0.086652,0.9553,0.9877,0.923,0.9987,0.9998,0.9749
95,0.093987,0.014289,0.208258,0.230133,4.825778,0.085274,0.9833,0.993,0.9737,0.9997,1.0,0.991
96,0.08905,0.013819,0.203966,0.206758,4.825782,0.082606,0.9633,0.979,0.9477,0.9982,0.9998,0.9794
97,0.090448,0.014024,0.205417,0.212521,4.825786,0.083708,0.8722,0.9543,0.79,0.9872,0.9973,0.9235
98,0.09095,0.014632,0.20595,0.211712,4.825786,0.084919,0.9128,0.9457,0.88,0.994,0.998,0.9493
99,0.087338,0.013957,0.196862,0.205938,4.825787,0.080026,0.9803,0.9827,0.978,1.0,1.0,0.99
100,0.090614,0.013874,0.195526,0.229912,4.825787,0.080044,0.8828,0.9723,0.7933,0.9832,0.9963,0.9282
101,0.089163,0.014391,0.19334,0.221025,4.825787,0.079876,0.9583,0.9663,0.9503,0.999,0.9998,0.9772
102,0.083002,0.013904,0.185877,0.194272,4.825798,0.076481,0.9668,0.9797,0.954,0.9992,1.0,0.9815
103,0.078624,0.013132,0.172475,0.19054,4.825803,0.070118,0.958,0.9357,0.9803,0.9988,0.9997,0.9764
104,0.083695,0.013669,0.172428,0.221341,4.825811,0.071233,0.921,0.9653,0.8767,0.9955,0.9988,0.9541
105,0.078823,0.013976,0.167047,0.195793,4.825816,0.069596,0.9838,0.9823,0.9853,1.0,1.0,0.9916
106,0.07704,0.013351,0.155945,0.204989,4.825825,0.064241,0.9055,0.8747,0.9363,0.9927,0.9982,0.9445
107,0.077967,0.014346,0.153537,0.209463,4.825831,0.06515,0.8238,0.829,0.8187,0.9787,0.9953,0.8916
108,0.073494,0.014139,0.145135,0.193474,4.825835,0.062563,0.9485,0.9677,0.9293,0.9992,1.0,0.9714
109,0.074657,0.013939,0.136615,0.21603,4.825844,0.058689,0.9718,0.9743,0.9693,0.9997,1.0,0.9849
110,0.067431,0.013154,0.126308,0.187689,4.825852,0.054662,0.9487,0.9693,0.928,0.9988,0.9998,0.9716
111,0.066792,0.013261,0.120181,0.192224,4.82586,0.053024,0.9275,0.9367,0.9183,0.9982,0.9998,0.9597
112,0.065721,0.013775,0.116052,0.188535,4.82586,0.052771,0.9652,0.975,0.9553,0.9995,1.0,0.9813
113,0.064668,0.014748,0.115193,0.177881,4.825883,0.053611,0.9707,0.971,0.9703,0.9997,1.0,0.9845
114,0.059041,0.013493,0.102762,0.165781,4.825902,0.048512,0.9392,0.9813,0.897,0.9952,0.9988,0.9645
115,0.055295,0.013395,0.095615,0.151949,4.825915,0.046727,0.8708,0.9433,0.7983,0.9838,0.9952,0.9206
116,0.059528,0.014284,0.095107,0.176084,4.825936,0.048092,0.9712,0.9753,0.967,1.0,1.0,0.9849
117,0.0575,0.014275,0.0893,0.171481,4.825947,0.046388,0.9787,0.9867,0.9707,0.9998,1.0,0.9886
118,0.055393,0.01385,0.082299,0.170775,4.82596,0.043143,0.9282,0.972,0.8843,0.995,0.9993,0.9582
119,0.050114,0.012748,0.073035,0.155524,4.825963,0.038921,0.9628,0.988,0.9377,0.9987,0.9997,0.9791
120,0.053123,0.014637,0.078193,0.157395,4.825988,0.04361,0.9198,0.9583,0.8813,0.9942,0.9987,0.9534
121,0.051273,0.014478,0.072393,0.154502,4.826011,0.042077,0.9922,0.9977,0.9867,1.0,1.0,0.9959
122,0.048227,0.013612,0.065853,0.14881,4.826029,0.03887,0.9757,0.981,0.9703,0.9993,1.0,0.9868
123,0.047056,0.013421,0.061737,0.148649,4.826028,0.036874,0.9668,0.975,0.9587,0.9992,1.0,0.982
124,0.047897,0.014611,0.062275,0.146237,4.826052,0.040095,0.9725,0.9837,0.9613,0.9998,1.0,0.9852
125,0.042547,0.012959,0.054274,0.13203,4.82609,0.034644,0.985,0.9907,0.9793,0.9998,1.0,0.9921
126,0.040403,0.012157,0.050344,0.127679,4.826089,0.032799,0.9697,0.9547,0.9847,0.9992,1.0,0.9837
127,0.04049,0.013501,0.052001,0.118304,4.826101,0.035681,0.9592,0.9753,0.943,0.9987,0.9998,0.9776
128,0.042574,0.013748,0.051433,0.131958,4.826124,0.035578,0.9102,0.9057,0.9147,0.995,0.999,0.948
129,0.040189,0.012971,0.047126,0.126814,4.826127,0.033107,0.8015,0.7797,0.8233,0.9678,0.991,0.8733
130,0.04077,0.013634,0.046458,0.128353,4.826174,0.033635,0.987,0.996,0.978,0.9993,0.9998,0.9926
131,0.03661,0.012706,0.042574,0.110872,4.826177,0.032052,0.9705,0.9687,0.9723,0.9983,0.9993,0.9833
132,0.041135,0.014617,0.046043,0.12547,4.826188,0.036051,0.8835,0.9153,0.8517,0.9867,0.9978,0.929
133,0.036688,0.013581,0.042124,0.107685,4.826195,0.032825,0.9512,0.9493,0.953,0.9988,1.0,0.9733
134,0.037021,0.013425,0.040743,0.112864,4.826209,0.032159,0.937,0.9477,0.9263,0.9968,0.9993,0.9635
135,0.036926,0.013328,0.039394,0.114669,4.826239,0.031836,0.962,0.9717,0.9523,0.9978,0.9997,0.9786
136,0.035908,0.013872,0.039328,0.104866,4.826231,0.032958,0.9665,0.9863,0.9467,0.9987,0.9998,0.9814
137,0.034361,0.013359,0.037017,0.100376,4.826237,0.032178,0.744,0.716,0.772,0.9532,0.9875,0.8348
138,0.035183,0.014303,0.037754,0.100396,4.826235,0.032762,0.9937,0.9953,0.992,0.9997,1.0,0.9965
139,0.027787,0.010935,0.029024,0.082148,4.826287,0.025527,0.9948,0.9943,0.9953,1.0,1.0,0.9973
140,0.031871,0.012672,0.032467,0.095245,4.826308,0.02854,0.9695,0.9787,0.9603,0.9993,0.9998,0.9832
141,0.033344,0.013795,0.033935,0.096828,4.826339,0.030666,0.983,0.9863,0.9797,0.999,0.9995,0.9905
142,0.03161,0.01373,0.032949,0.087122,4.826361,0.030275,0.8757,0.823,0.9283,0.9907,0.9985,0.9252
143,0.032178,0.013924,0.032271,0.090897,4.826343,0.030388,0.9903,0.9953,0.9853,1.0,1.0,0.995
144,0.030497,0.012886,0.029299,0.089758,4.826345,0.027973,0.9802,0.987,0.9733,1.0,1.0,0.9894
145,0.029189,0.013067,0.028978,0.08057,4.826314,0.02814,0.9863,0.9933,0.9793,1.0,1.0,0.9927
146,0.026133,0.011007,0.024609,0.077574,4.826318,0.024203,0.9065,0.9217,0.8913,0.9962,0.9993,0.9467
147,0.02841,0.012709,0.027262,0.079768,4.826371,0.027318,0.932,0.9613,0.9027,0.9965,0.9987,0.9615
148,0.026642,0.012046,0.025303,0.074572,4.82637,0.025654,0.9593,0.9567,0.962,1.0,1.0,0.9783
149,0.029294,0.013496,0.027624,0.081253,4.826413,0.02809,0.9728,0.9897,0.956,0.9997,1.0,0.9851
150,0.028099,0.013088,0.026742,0.07666,4.826405,0.027445,0.9738,0.969,0.9787,0.9998,1.0,0.9861
