epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
105,0.059176,0.012432,0.095359,0.169783,4.82604,0.065557,0.8557,0.8573,0.854,0.9827,0.9938,0.9116
106,0.056467,0.012112,0.086724,0.166251,4.826037,0.063115,0.8712,0.817,0.9253,0.9752,0.99,0.9173
107,0.052693,0.012057,0.080669,0.150941,4.82603,0.060807,0.8637,0.7387,0.9887,0.968,0.9838,0.9095
108,0.054587,0.012449,0.077513,0.166158,4.826012,0.060692,0.891,0.8007,0.9813,0.9777,0.9895,0.9293
109,0.051616,0.012698,0.07339,0.151329,4.825995,0.059855,0.8725,0.8173,0.9277,0.9867,0.9953,0.9233
110,0.048783,0.012352,0.067624,0.143235,4.82599,0.057441,0.8742,0.7723,0.976,0.9628,0.9815,0.9144
111,0.045532,0.011706,0.060938,0.13587,4.826001,0.053552,0.8617,0.8587,0.8647,0.9837,0.9945,0.9148
112,0.045589,0.011772,0.057512,0.141551,4.825996,0.052016,0.9203,0.849,0.9917,0.9883,0.995,0.9508
113,0.0485,0.013494,0.058934,0.149311,4.82596,0.05546,0.8987,0.8177,0.9797,0.9863,0.9957,0.9372
114,0.042584,0.011705,0.050361,0.133678,4.825981,0.048514,0.9503,0.927,0.9737,0.9965,0.998,0.9711
115,0.040442,0.011477,0.047235,0.126,4.825971,0.046346,0.8712,0.8043,0.938,0.9818,0.9927,0.9196
116,0.038528,0.011315,0.044393,0.11933,4.825955,0.043947,0.9703,0.9437,0.997,0.9958,0.9975,0.9817
117,0.038436,0.011953,0.043375,0.116787,4.825947,0.044739,0.9718,0.9493,0.9943,0.9955,0.9977,0.9826
118,0.037752,0.011171,0.039298,0.123282,4.825948,0.04139,0.9285,0.908,0.949,0.993,0.997,0.9583
119,0.038593,0.013031,0.04247,0.113491,4.82595,0.046057,0.9317,0.8983,0.965,0.9903,0.9965,0.9582
120,0.037401,0.012096,0.038065,0.118064,4.825939,0.042158,0.833,0.777,0.889,0.9683,0.9852,0.8923
121,0.033547,0.010927,0.033261,0.107003,4.825944,0.037415,0.89,0.8093,0.9707,0.9808,0.9935,0.9304
122,0.034493,0.011335,0.033273,0.111142,4.825949,0.037989,0.9772,0.959,0.9953,0.9978,0.9987,0.9868
123,0.033237,0.011859,0.03298,0.100703,4.82594,0.03827,0.9458,0.9077,0.984,0.996,0.9985,0.9681
124,0.031788,0.011191,0.030234,0.099448,4.825949,0.035503,0.9473,0.9367,0.958,0.9952,0.998,0.9693
125,0.031847,0.011682,0.030252,0.097208,4.825939,0.036226,0.9322,0.8783,0.986,0.99,0.9952,0.958
126,0.031324,0.011332,0.028682,0.09838,4.825941,0.034655,0.9247,0.8823,0.967,0.9833,0.9917,0.951
127,0.029328,0.01131,0.027763,0.087047,4.825937,0.033671,0.8877,0.8877,0.8877,0.9883,0.9975,0.9323
128,0.030198,0.011849,0.027798,0.089922,4.825941,0.034485,0.9638,0.9467,0.981,0.9972,0.9985,0.9792
129,0.028718,0.010651,0.024751,0.091581,4.825938,0.031071,0.9597,0.9447,0.9747,0.9957,0.9977,0.9764
130,0.028739,0.010868,0.024656,0.090577,4.825939,0.031563,0.8382,0.7827,0.8937,0.978,0.992,0.9005
131,0.027041,0.010489,0.023251,0.083517,4.825919,0.030454,0.9818,0.9673,0.9963,0.999,0.9997,0.9893
132,0.027222,0.010709,0.023148,0.083884,4.825917,0.030488,0.9292,0.9077,0.9507,0.9942,0.998,0.959
133,0.026013,0.010708,0.022519,0.077065,4.825912,0.029894,0.9757,0.9673,0.984,0.9987,0.9995,0.9866
134,0.026252,0.011167,0.022816,0.075946,4.825908,0.030379,0.8663,0.7907,0.942,0.977,0.9913,0.9148
135,0.026119,0.010693,0.021473,0.079843,4.825905,0.028972,0.9845,0.971,0.998,0.9983,0.9993,0.9907
136,0.023827,0.009891,0.019527,0.072013,4.825904,0.026903,0.9582,0.94,0.9763,0.9955,0.998,0.9752
137,0.025199,0.010424,0.020188,0.077262,4.825913,0.027967,0.9725,0.952,0.993,0.999,0.9997,0.9845
138,0.022671,0.009905,0.018928,0.065323,4.825897,0.026481,0.9707,0.9537,0.9877,0.999,0.9998,0.9835
139,0.025237,0.010653,0.019534,0.077636,4.825893,0.027609,0.9482,0.93,0.9663,0.9932,0.9972,0.9687
140,0.022907,0.010668,0.019143,0.062678,4.825894,0.027428,0.9353,0.8983,0.9723,0.9922,0.9968,0.9612
141,0.022677,0.010339,0.018328,0.064443,4.825886,0.026248,0.9898,0.9843,0.9953,0.9992,1.0,0.9942
142,0.024213,0.011238,0.019354,0.068382,4.825886,0.027802,0.9933,0.987,0.9997,0.9993,0.9997,0.9962
143,0.021773,0.010058,0.017304,0.061866,4.825882,0.024942,0.9807,0.964,0.9973,0.999,0.9995,0.9888
144,0.020728,0.009491,0.016074,0.059938,4.825882,0.023534,0.9937,0.9873,1.0,0.9992,1.0,0.9962
145,0.020367,0.009679,0.016141,0.056513,4.825876,0.023705,0.9987,0.998,0.9993,1.0,1.0,0.9993
146,0.020023,0.009377,0.015482,0.057187,4.825871,0.022538,0.9997,0.9997,0.9997,1.0,1.0,0.9998
147,0.02019,0.009738,0.01572,0.055853,4.825872,0.023383,0.9998,0.9997,1.0,1.0,1.0,0.9999
148,0.019126,0.009041,0.014489,0.054528,4.825852,0.021726,0.9992,0.999,0.9993,1.0,1.0,0.9996
149,0.020035,0.009766,0.015393,0.055504,4.825868,0.022834,0.9958,0.994,0.9977,1.0,1.0,0.9978
150,0.01947,0.009705,0.014992,0.05274,4.825866,0.022519,0.997,0.9947,0.9993,1.0,1.0,0.9984
