epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
30,0.3658,0.240444,0.848182,0.265836,4.825735,,0.0947,0.0993,0.09,0.2433,0.3453,0.1779
31,0.361798,0.232573,0.838397,0.286308,4.825734,,0.0222,0.0277,0.0167,0.0677,0.1088,0.0563
32,0.356067,0.228981,0.826571,0.279434,4.825728,,0.0375,0.0333,0.0417,0.1022,0.1598,0.0819
33,0.362947,0.232799,0.835633,0.296674,4.825743,,0.09,0.084,0.096,0.2268,0.3097,0.1644
34,0.351147,0.219416,0.814264,0.304496,4.825754,,0.063,0.0567,0.0693,0.138,0.1813,0.1073
35,0.342503,0.214408,0.799262,0.288567,4.825749,,0.0217,0.0203,0.023,0.0505,0.075,0.0453
36,0.345191,0.21355,0.796931,0.313318,4.825744,,0.0488,0.0543,0.0433,0.1508,0.24,0.1147
37,0.332377,0.205682,0.778446,0.286631,4.825736,,0.0528,0.0583,0.0473,0.1293,0.1882,0.1019
38,0.323542,0.199623,0.760225,0.278277,4.82574,,0.0257,0.0303,0.021,0.0725,0.1167,0.0612
39,0.317923,0.194278,0.747678,0.28071,4.825731,,0.0137,0.0123,0.015,0.0322,0.0525,0.0311
40,0.316766,0.19292,0.742461,0.28584,4.825733,,0.0208,0.0167,0.025,0.0487,0.0737,0.0441
41,0.296851,0.178333,0.715692,0.251974,4.825741,,0.0335,0.0313,0.0357,0.0817,0.1187,0.0662
42,0.300912,0.179687,0.716226,0.272466,4.825744,,0.0225,0.0217,0.0233,0.0593,0.0862,0.0481
43,0.28563,0.171683,0.698048,0.229507,4.825736,,0.0178,0.0157,0.02,0.0423,0.0612,0.0365
44,0.294093,0.174067,0.69721,0.276721,4.825729,,0.0235,0.0213,0.0257,0.0558,0.0835,0.0484
45,0.286961,0.168836,0.688769,0.263093,4.825732,,0.0125,0.0093,0.0157,0.033,0.052,0.0291
46,0.285399,0.171343,0.693195,0.235915,4.825738,,0.011,0.0097,0.0123,0.0365,0.062,0.0319
47,0.274908,0.162072,0.670974,0.235776,4.825737,,0.0117,0.0113,0.012,0.0318,0.0512,0.03
48,0.277815,0.163406,0.670259,0.250329,4.825744,,0.0093,0.01,0.0087,0.0267,0.0417,0.0242
49,0.275653,0.161885,0.668464,0.2449,4.825752,,0.0157,0.0167,0.0147,0.0412,0.0662,0.0366
50,0.264156,0.153738,0.649996,0.228177,4.825761,,0.044,0.0537,0.0343,0.1165,0.1645,0.0881
51,0.245733,0.134931,0.620928,0.225615,4.825794,,0.0255,0.03,0.021,0.0762,0.1132,0.0582
52,0.231999,0.117464,0.584542,0.258259,4.825818,,0.0198,0.0207,0.019,0.059,0.0908,0.0486
53,0.220684,0.10855,0.563241,0.249853,4.825823,,0.0443,0.0467,0.042,0.1207,0.1798,0.0932
54,0.219007,0.106501,0.55307,0.261117,4.825821,,0.1087,0.1427,0.0747,0.2585,0.3637,0.1918
55,0.207419,0.100532,0.534859,0.234009,4.825815,,0.049,0.0493,0.0487,0.125,0.1802,0.0959
56,0.20739,0.102674,0.534464,0.225062,4.825819,,0.0453,0.0473,0.0433,0.112,0.1572,0.0859
57,0.207074,0.099158,0.523817,0.252385,4.825812,,0.016,0.0137,0.0183,0.0512,0.081,0.0423
58,0.202938,0.095864,0.514463,0.25156,4.825811,,0.023,0.0277,0.0183,0.062,0.101,0.054
59,0.204026,0.097574,0.518071,0.246591,4.825814,,0.0285,0.0327,0.0243,0.0868,0.142,0.0709
60,0.19489,0.09317,0.499492,0.22954,4.825808,,0.016,0.0177,0.0143,0.0467,0.0763,0.0413
61,0.199514,0.092634,0.494417,0.269458,4.825814,,0.0107,0.014,0.0073,0.0352,0.0607,0.032
62,0.19028,0.089883,0.4863,0.230639,4.825809,,0.013,0.0153,0.0107,0.038,0.0635,0.0337
63,0.193812,0.092065,0.494287,0.234085,4.825815,,0.0192,0.021,0.0173,0.0647,0.1057,0.0528
64,0.185158,0.087534,0.481282,0.213366,4.825827,,0.0377,0.042,0.0333,0.094,0.1335,0.0733
65,0.188065,0.089654,0.477118,0.229111,4.825816,,0.0608,0.0767,0.045,0.1522,0.213,0.114
66,0.18672,0.088246,0.472214,0.232784,4.825799,,0.017,0.0183,0.0157,0.0485,0.0788,0.0417
67,0.185379,0.086293,0.465934,0.240679,4.825803,,0.0253,0.0283,0.0223,0.067,0.1063,0.0568
68,0.183944,0.088238,0.466951,0.221328,4.825813,,0.0228,0.029,0.0167,0.0665,0.105,0.0544
69,0.18568,0.089134,0.470289,0.224567,4.825813,,0.0263,0.0337,0.019,0.0745,0.1138,0.0594
70,0.180227,0.084483,0.456249,0.227087,4.825806,,0.0258,0.028,0.0237,0.0785,0.127,0.0652
71,0.1758,0.080431,0.442047,0.234073,4.825797,,0.0293,0.0287,0.03,0.081,0.1248,0.0662
72,0.163396,0.071265,0.424366,0.214676,4.825782,,0.0158,0.0157,0.016,0.0428,0.066,0.0376
73,0.160578,0.069673,0.419839,0.208819,4.825777,,0.025,0.0283,0.0217,0.0733,0.1183,0.0599
74,0.159397,0.068109,0.411038,0.219455,4.825783,,0.0245,0.0187,0.0303,0.0655,0.0955,0.0522
75,0.154554,0.06592,0.398308,0.213632,4.82578,,0.0212,0.0173,0.025,0.0548,0.0872,0.047
76,0.150965,0.062942,0.392265,0.210667,4.825785,,0.0203,0.0187,0.022,0.0525,0.0842,0.0453
77,0.146394,0.063596,0.380358,0.193233,4.825785,,0.0177,0.015,0.0203,0.0505,0.0825,0.0425
78,0.145971,0.064242,0.37424,0.195768,4.825787,,0.021,0.0193,0.0227,0.0548,0.0835,0.0454
79,0.143485,0.061537,0.356955,0.213966,4.825787,,0.0578,0.043,0.0727,0.1505,0.2252,0.1162
80,0.138225,0.061567,0.34155,0.19931,4.825791,,0.0377,0.025,0.0503,0.0973,0.144,0.0781
81,0.133061,0.061454,0.32525,0.187109,4.825789,,0.0263,0.0237,0.029,0.0627,0.0987,0.0535
82,0.13539,0.064415,0.316085,0.202022,4.825796,,0.2102,0.201,0.2193,0.414,0.5195,0.3132
83,0.122115,0.063479,0.288186,0.154778,4.825788,,0.0203,0.011,0.0297,0.0583,0.0917,0.0469
84,0.118817,0.062022,0.266321,0.168255,4.825801,,0.0527,0.0273,0.078,0.1457,0.2058,0.1055
85,0.111015,0.059927,0.244536,0.154366,4.825801,,0.0877,0.0387,0.1367,0.2123,0.283,0.1547
86,0.10878,0.058367,0.220054,0.178872,4.825809,,0.083,0.0447,0.1213,0.1697,0.2152,0.1312
87,0.10825,0.062255,0.212792,0.168172,4.825815,,0.1557,0.067,0.2443,0.3037,0.3758,0.2295
88,0.097932,0.057931,0.189732,0.148871,4.825814,,0.0988,0.039,0.1587,0.2165,0.2815,0.1627
89,0.097003,0.059462,0.178829,0.150579,4.825803,,0.0535,0.0183,0.0887,0.1203,0.166,0.0945
90,0.093287,0.060316,0.168752,0.135541,4.825814,,0.028,0.015,0.041,0.0728,0.0993,0.0564
91,0.089259,0.059304,0.157546,0.128017,4.825823,,0.0278,0.0103,0.0453,0.0742,0.1048,0.0571
92,0.086213,0.058821,0.147013,0.123848,4.825818,,0.0305,0.03,0.031,0.0833,0.124,0.0641
93,0.086924,0.062199,0.147816,0.112875,4.825827,,0.0478,0.0147,0.081,0.1203,0.1685,0.0913
94,0.079201,0.055785,0.128768,0.114581,4.825829,,0.0425,0.0187,0.0663,0.0997,0.1472,0.0808
95,0.080652,0.058054,0.126626,0.117283,4.82582,,0.0185,0.0077,0.0293,0.0555,0.0862,0.0449
96,0.077888,0.056942,0.120408,0.111959,4.825815,,0.0187,0.0083,0.029,0.0505,0.0732,0.0409
97,0.072862,0.054142,0.110908,0.103255,4.825821,,0.0245,0.0083,0.0407,0.0655,0.099,0.0531
98,0.073682,0.055416,0.108776,0.106048,4.825826,,0.0185,0.0097,0.0273,0.0487,0.0785,0.041
99,0.074377,0.0584,0.109077,0.09734,4.825829,,0.0175,0.0137,0.0213,0.047,0.079,0.0421
100,0.072353,0.057743,0.103984,0.093489,4.825853,,0.029,0.0157,0.0423,0.0828,0.1193,0.0629
101,0.07067,0.056596,0.100107,0.092409,4.825855,,0.0218,0.008,0.0357,0.074,0.114,0.0555
102,0.068154,0.05608,0.096167,0.083124,4.825849,,0.0122,0.007,0.0173,0.0393,0.0625,0.0333
103,0.068357,0.056006,0.093672,0.088125,4.825864,,0.0292,0.015,0.0433,0.075,0.1072,0.0579
104,0.068798,0.058236,0.095033,0.079587,4.825853,,0.0377,0.02,0.0553,0.0857,0.1203,0.069
105,0.063223,0.053048,0.085633,0.077432,4.825852,,0.0563,0.029,0.0837,0.122,0.1587,0.0941
106,0.063546,0.052774,0.083112,0.084134,4.825859,,0.0413,0.0133,0.0693,0.1092,0.1553,0.0806
107,0.063022,0.053769,0.083384,0.075969,4.82587,,0.087,0.0237,0.1503,0.1947,0.2548,0.1469
108,0.065645,0.055572,0.083718,0.085195,4.825867,,0.0787,0.027,0.1303,0.1927,0.262,0.1416
109,0.063279,0.054267,0.080316,0.079617,4.825879,,0.1018,0.055,0.1487,0.2428,0.33,0.1802
110,0.057911,0.049795,0.07338,0.072453,4.825892,,0.0295,0.0217,0.0373,0.0785,0.1185,0.0623
111,0.060644,0.052896,0.075957,0.073796,4.825906,,0.0787,0.0217,0.1357,0.1813,0.2425,0.1363
112,0.058139,0.051141,0.072824,0.068883,4.825902,,0.0613,0.0213,0.1013,0.1403,0.1955,0.1072
113,0.057688,0.051468,0.071641,0.066041,4.825892,,0.035,0.0257,0.0443,0.0908,0.135,0.0718
114,0.05398,0.047848,0.066363,0.064042,4.8259,,0.038,0.0207,0.0553,0.0973,0.1443,0.076
115,0.056587,0.051459,0.069515,0.061573,4.8259,,0.0342,0.0197,0.0487,0.087,0.1345,0.0694
116,0.055267,0.049627,0.066758,0.064385,4.825904,,0.0507,0.043,0.0583,0.1248,0.1748,0.0948
117,0.055037,0.049184,0.065254,0.066775,4.825916,,0.054,0.03,0.078,0.13,0.1813,0.0979
118,0.055389,0.050541,0.066157,0.062039,4.825904,,0.1212,0.0577,0.1847,0.2425,0.306,0.1847
119,0.054456,0.049517,0.064467,0.062515,4.825912,,0.0298,0.0177,0.042,0.0848,0.1265,0.0636
120,0.050692,0.04493,0.058464,0.065296,4.825898,,0.0457,0.029,0.0623,0.1067,0.1408,0.0807
121,0.046028,0.040357,0.052554,0.061904,4.825913,,0.0235,0.011,0.036,0.057,0.0877,0.0473
122,0.045545,0.041272,0.053124,0.05396,4.825892,,0.0815,0.05,0.113,0.177,0.2365,0.1358
123,0.044273,0.03976,0.050831,0.05509,4.825933,,0.0757,0.0327,0.1187,0.1662,0.2203,0.1257
124,0.044686,0.040412,0.051178,0.054551,4.825954,,0.0977,0.046,0.1493,0.2102,0.2708,0.158
125,0.042047,0.03864,0.04873,0.047901,4.825939,,0.0863,0.0407,0.132,0.1935,0.26,0.1447
126,0.0419,0.038248,0.047828,0.04982,4.825947,,0.0827,0.037,0.1283,0.1798,0.2357,0.1344
127,0.041911,0.037244,0.046198,0.056421,4.825926,,0.149,0.0963,0.2017,0.2743,0.3355,0.2162
128,0.039612,0.03465,0.042965,0.056648,4.825944,,0.0557,0.0357,0.0757,0.1315,0.177,0.0988
129,0.041916,0.038348,0.046803,0.050859,4.825995,,0.0308,0.0117,0.05,0.086,0.1278,0.0652
130,0.040218,0.036907,0.044895,0.048327,4.826006,,0.0485,0.0197,0.0773,0.1312,0.186,0.0953
131,0.038594,0.035407,0.042854,0.046722,4.82601,,0.0797,0.0347,0.1247,0.1675,0.2182,0.1284
132,0.038786,0.035695,0.042779,0.046861,4.826039,,0.0447,0.015,0.0743,0.103,0.1388,0.0788
133,0.039968,0.037346,0.044481,0.045311,4.82601,,0.0608,0.0287,0.093,0.141,0.1903,0.1071
134,0.038975,0.036482,0.04325,0.044083,4.826007,,0.059,0.031,0.087,0.1465,0.2042,0.1098
135,0.036569,0.033279,0.039367,0.047092,4.826029,,0.037,0.0227,0.0513,0.0968,0.1377,0.0737
136,0.04073,0.037884,0.044309,0.048285,4.826024,,0.0198,0.0113,0.0283,0.055,0.0862,0.044
137,0.039298,0.036351,0.042367,0.047972,4.826073,,0.0395,0.0213,0.0577,0.0948,0.131,0.0728
138,0.038037,0.034831,0.040384,0.048802,4.826095,,0.0445,0.0267,0.0623,0.108,0.1503,0.0819
139,0.036347,0.034404,0.039736,0.040249,4.82608,,0.0573,0.0373,0.0773,0.128,0.167,0.0969
140,0.034354,0.031774,0.036648,0.042475,4.826116,,0.1028,0.052,0.1537,0.2017,0.2503,0.1554
141,0.036038,0.033715,0.038613,0.042671,4.826145,,0.0245,0.0123,0.0367,0.0642,0.0975,0.0512
142,0.034286,0.032249,0.036688,0.039915,4.826112,,0.0848,0.0553,0.1143,0.1697,0.226,0.1327
143,0.033088,0.030794,0.035101,0.040344,4.82612,,0.0625,0.0387,0.0863,0.1325,0.1757,0.1017
144,0.035016,0.03357,0.037902,0.037433,4.826121,,0.0735,0.0367,0.1103,0.161,0.2158,0.1231
145,0.033991,0.031879,0.035916,0.040576,4.826117,,0.0562,0.04,0.0723,0.1348,0.1818,0.101
146,0.03475,0.032717,0.036707,0.04095,4.826182,,0.0548,0.0263,0.0833,0.127,0.1768,0.0965
147,0.033064,0.031168,0.034891,0.038841,4.826209,,0.0547,0.0237,0.0857,0.1255,0.1722,0.096
148,0.03439,0.032079,0.035664,0.042705,4.826226,,0.0512,0.02,0.0823,0.1153,0.1555,0.0874
149,0.033702,0.031504,0.035015,0.04148,4.826201,,0.0518,0.0303,0.0733,0.1195,0.1663,0.0915
150,0.032662,0.030276,0.033555,0.041808,4.826207,,0.0602,0.036,0.0843,0.1392,0.1887,0.1049
